Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
12	330	7.11e-17	16.1	6.76	11	21	25	13.1	26.5	28.6	340	11	30	27	106
11	69	2.46e-05	4.61	5.13	49	23	25	46.9	21	22.9	217	42	21	20	105
10	62	6.64e-05	4.18	4.51	46	23	7	44	21.7	9.15	165	46	23	11	78.3
9	57	0.000138	3.86	4.11	37	15	22	30.3	13.9	20.8	695	26	14	19	240
8	50	0.0004	3.4	4.4	34	19	16	33.6	21.8	18.1	129	40	19	21	61.6
7	42	0.00144	2.84	6.04	25	30	7	24.6	30.4	7.47	334	25	30	7	173
6	42	0.00144	2.84	5.3	11	29	34	11.9	29.1	34.2	208	11	29	34	108
5	38	0.00281	2.55	4.75	23	25	6	20.7	26.6	7.61	235	21	26	7	123
4	27	0.0201	1.7	4.39	8	39	31	8.28	39.2	33.1	240	8	40	31	128
3	26	0.0243	1.61	4.28	33	23	21	32.8	23.6	20.8	121	33	27	21	88.3
2	24	0.0358	1.45	5.6	25	16	7	25	16.5	7.11	255	26	16	8	137
1	23	0.0435	1.36	4.12	53	28	28	51	26.5	30	130	53	28	29	93.8
