Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	1724	0	52	7.38	47	22	23	24.4	21.3	28.1	483	26	14	19	79.5
14	210	3.06e-12	11.5	5.88	47	20	9	42.6	21.7	8.92	103	41	25	6	50.3
13	143	2.92e-09	8.54	5.35	40	22	39	41	22.9	40.2	138	43	23	46	56.1
12	118	5.96e-08	7.22	4.77	33	25	24	31.1	22.6	18.7	81.5	32	22	20	44
11	85	2.86e-06	5.54	6.53	23	31	9	22.6	28.9	7.88	208	25	30	7	90.6
10	58	0.000119	3.92	4.77	16	44	40	17.6	44.5	37.9	98.7	16	45	39	57.2
9	45	0.000883	3.05	6.25	27	16	7	28.5	16.9	8.51	194	26	17	8	86.9
8	44	0.00104	2.98	4.99	34	31	9	32.4	31.2	9.51	101	36	32	11	55.5
7	38	0.00281	2.55	4.78	16	39	14	19.3	42	14.8	121	21	44	14	79.2
6	37	0.00333	2.48	4.67	16	31	30	16.7	31.7	30	86.4	16	34	29	50.6
5	34	0.00561	2.25	4.93	34	25	9	35.5	25.9	8.78	109	34	25	8	70.3
4	34	0.00561	2.25	4.17	36	26	20	35.9	26.3	19.9	90.6	36	26	20	68.4
3	33	0.0067	2.17	4.7	9	40	31	8.84	39.2	31.8	155	8	40	31	81.4
2	32	0.00801	2.1	5.81	40	10	21	38.8	9.58	22.8	140	38	10	22	69.7
1	31	0.0096	2.02	4.58	20	22	6	18.6	22.3	7.09	157	20	22	7	69.4
