Cluster Index	Z	x	y	z	
10	5.66	30	37	52
10	5.52	29	40	54
10	5.36	23	41	49
10	3.76	24	39	46
9	5.12	27	27	51
9	4.95	20	26	48
9	4.63	24	26	49
9	4.02	15	32	45
9	3.85	17	27	45
9	3.8	17	29	46
8	4.17	42	13	12
8	3.74	37	14	12
8	3.71	39	14	12
8	3.65	36	13	16
7	4.8	24	26	12
7	4.24	22	26	10
7	3.76	27	25	11
6	4.51	11	28	34
6	3.83	13	31	32
6	3.62	14	28	35
6	3.51	12	31	29
5	4.56	35	29	14
5	3.66	38	31	14
4	4.3	41	28	10
4	4.23	43	27	11
3	4.9	37	22	19
3	4.56	41	22	19
2	3.91	53	31	41
2	3.7	53	29	43
2	3.5	51	28	43
1	4.69	27	21	47
