Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	625	2.15e-23	22.7	5.69	24	24	46	18.9	26	43.5	368	19	24	45	112
14	532	6.34e-21	20.2	6.17	18	47	37	19.5	49.3	40	322	16	50	41	106
13	374	2.31e-16	15.6	6.1	49	24	43	43.9	23.4	43.3	382	39	19	43	111
12	181	9.31e-10	9.03	5.63	13	30	22	14.5	28.1	20.9	204	16	25	19	108
11	123	2.38e-07	6.62	5.14	33	56	39	31.9	56.2	38.4	261	32	56	39	139
10	115	5.36e-07	6.27	5.24	19	64	31	20.8	62.7	29	384	20	64	31	140
9	83	1.87e-05	4.73	4.53	43	26	15	43.4	24.1	15.7	127	44	25	16	86.8
8	77	3.8e-05	4.42	5.3	24	19	37	23.2	19.1	38	203	22	18	40	103
7	67	0.000129	3.89	4.78	43	19	24	42.8	16.4	24.3	174	42	15	21	93.7
6	59	0.00036	3.44	5.57	47	58	35	45.8	56.6	35.9	302	47	58	35	131
5	39	0.00586	2.23	4.3	46	46	35	45.7	45.6	35.7	148	46	46	35	92.8
4	37	0.00793	2.1	4.67	19	15	23	19.2	15.4	23.1	176	18	16	22	96.1
3	29	0.028	1.55	3.89	42	46	48	43.8	45.3	46.5	191	45	44	46	115
2	28	0.033	1.48	4.73	22	52	24	21.8	52.1	24.6	158	22	52	24	102
1	27	0.0389	1.41	4.84	21	49	30	19.7	49.5	29.9	132	21	50	29	97.2
