Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
30	299	5.62e-14	13.2	5.98	33	18	7	39.2	15.1	11.3	454	45	17	7	243
29	287	1.41e-13	12.9	5.6	48	58	25	42.6	62.5	28.5	620	44	65	30	218
28	260	1.17e-12	11.9	5.12	28	14	11	24.8	15.6	12.7	420	29	15	12	163
27	240	5.92e-12	11.2	5.53	34	55	18	31.6	53.3	19.1	703	33	53	23	306
26	209	7.96e-11	10.1	5.47	25	28	35	26.1	37.3	41.2	136	28	47	50	65.3
25	139	5.96e-08	7.22	5.36	12	36	26	14.5	35	23.7	310	14	36	23	128
24	122	2.38e-07	6.62	7.11	46	34	36	45.2	33	35.6	201	46	34	32	83.7
23	108	1.13e-06	5.95	5.29	20	48	21	13.3	48.8	27.9	537	9	48	32	231
22	84	1.66e-05	4.78	5.62	44	28	24	43.5	28.9	25.5	329	43	29	25	173
21	72	6.97e-05	4.16	5.31	27	42	16	24.1	36.5	17.4	526	24	36	19	257
20	65	0.000167	3.78	6.49	16	58	34	18.1	60.7	33.8	384	19	63	33	178
19	62	0.000244	3.61	6.12	28	66	37	28.2	62.8	37.2	567	29	66	36	179
18	56	0.000535	3.27	5.69	42	37	44	42	36.7	43.7	139	43	37	44	72.2
17	53	0.000801	3.1	4.68	53	51	28	50.8	48.3	27.2	557	54	51	28	247
16	51	0.00105	2.98	5.78	41	43	37	41.1	42.5	37.9	95.9	41	43	37	62.5
15	48	0.00159	2.8	4.96	31	22	11	31.2	21.8	9.55	535	32	22	10	243
14	47	0.00184	2.74	5.14	24	40	34	20.4	39.2	34.3	187	18	39	34	88.6
13	44	0.00281	2.55	4.56	39	37	37	40.6	36.4	35.3	125	38	39	34	66.1
12	43	0.00325	2.49	4.73	36	49	42	34.9	51.3	41.6	265	31	55	41	118
11	37	0.00793	2.1	5.53	41	19	34	41.9	20.7	32.8	133	42	19	34	66.3
10	36	0.00924	2.03	5.26	46	53	39	46	52.3	37.9	300	47	53	40	128
9	35	0.0108	1.97	5.25	31	54	36	30.4	53.3	35.8	299	31	54	36	143
8	33	0.0147	1.83	5.52	36	38	51	39.2	38.3	50	298	40	39	50	125
7	30	0.0238	1.62	5.58	40	27	11	40	27.3	10.7	329	40	27	11	201
6	28	0.033	1.48	5.44	49	38	44	48.5	37.2	45	138	49	38	45	96.4
5	28	0.033	1.48	4.31	23	10	24	24.8	10.5	26.8	160	24	10	25	97.8
4	28	0.033	1.48	4.8	36	60	22	38.1	60.9	20.9	514	40	61	20	194
3	27	0.0389	1.41	5.06	18	58	23	17	57.7	24.4	320	16	57	25	212
2	27	0.0389	1.41	4.45	25	27	10	25.5	27.1	10.2	198	26	27	9	129
1	27	0.0389	1.41	4.9	36	64	40	36	62.4	40.9	473	37	61	41	224
