Cluster Index	Z	x	y	z	
22	5.62	23	24	34
22	5.34	25	30	34
22	5.18	23	30	42
22	5.13	23	30	39
22	5.02	17	34	42
22	4.88	23	28	34
21	5.6	42	26	34
21	5.53	35	37	47
21	5.09	41	37	38
21	4.85	43	32	35
21	4.8	41	37	43
21	4.59	36	31	34
20	4.82	25	43	38
20	4.74	22	46	39
20	4.41	22	42	36
20	4.32	26	44	43
20	4.29	24	53	38
20	4.04	26	47	43
19	5.28	16	35	19
19	4.96	15	39	20
19	3.79	14	43	19
19	3.71	19	40	23
19	3.7	20	43	20
19	3.68	12	43	19
18	4.74	33	37	21
18	4.6	46	42	21
18	4.57	37	38	20
18	4.23	48	43	26
18	3.89	28	37	20
18	3.85	43	48	21
17	4.92	27	49	19
17	4.63	31	52	21
17	4.59	26	46	17
17	4.23	30	54	18
17	3.97	27	55	19
17	3.85	33	55	22
16	5.03	37	41	41
16	4.6	36	44	38
16	4.42	37	46	35
15	4.05	32	17	20
15	3.94	30	19	20
15	3.91	33	19	21
15	3.9	30	14	18
15	3.8	30	13	15
15	3.69	33	21	23
14	4.89	21	30	20
14	4.62	24	27	19
14	4.05	29	30	19
14	3.98	29	28	20
14	3.77	29	29	17
13	4.79	43	57	32
13	4.59	41	59	31
13	3.98	44	55	30
13	3.95	40	57	29
13	3.76	38	57	27
13	3.28	44	58	35
12	4.89	28	22	7
12	4.69	30	22	7
12	4.34	25	20	5
12	4.27	33	22	8
11	4.73	25	62	30
11	4.71	24	58	30
11	4.29	21	56	31
11	3.94	25	55	32
11	3.83	20	53	31
11	3.72	18	53	30
10	4.45	42	50	39
10	4.25	40	52	37
10	4.17	41	48	40
10	4.07	40	54	36
9	4.38	21	22	26
9	3.79	18	22	29
9	3.57	15	21	30
9	3.41	19	23	26
8	4.74	19	29	27
8	4.11	16	27	25
7	4.7	48	49	21
7	4.62	48	46	21
7	3.75	50	48	21
7	3.17	45	46	23
6	4.56	23	60	25
6	4.13	20	59	29
6	3.82	21	63	25
5	4.19	55	32	32
5	3.6	54	32	30
5	3.36	54	35	28
5	3.35	53	31	33
4	4.83	39	27	10
3	4.29	41	42	33
3	3.62	42	48	33
2	4.13	45	24	23
2	3.66	43	23	22
1	4.63	38	29	50
1	3.99	37	31	48
1	3.46	35	26	49
