Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
18	684	6.75e-25	24.2	5.17	17	18	15	26.8	14.8	15.7	286	44	17	7	99.9
17	220	3.12e-11	10.5	4.6	34	37	40	32.6	32.5	40.7	180	32	28	43	67.5
16	208	8.67e-11	10.1	5.11	26	61	38	30.2	60.3	36.5	271	31	61	41	108
15	159	7.04e-09	8.15	6.2	14	36	24	14.3	35.9	23.9	209	14	36	23	83.3
14	144	2.95e-08	7.53	4.95	27	52	45	23.6	52.7	41.8	306	27	53	46	76
13	140	5.96e-08	7.22	4.36	52	28	29	50.6	26.7	34.8	257	52	26	30	98.4
12	87	1.18e-05	4.93	4.68	14	20	38	15.4	20.7	38.3	141	15	20	38	80.1
11	86	1.32e-05	4.88	4.9	52	38	23	51.5	41.3	21.4	151	52	41	22	88.7
10	75	4.84e-05	4.32	4.83	12	48	18	13.7	47.1	17.2	151	15	47	14	92.3
9	57	0.000469	3.33	4.27	11	27	30	12.4	25.5	30.4	112	10	27	29	67.4
8	37	0.00793	2.1	4.83	39	52	43	39.5	52.6	43.4	178	42	55	43	74.6
7	37	0.00793	2.1	4	28	33	28	27.8	33.1	28.5	194	28	33	25	73
6	36	0.00924	2.03	4.7	24	33	20	23	33.8	19.8	237	24	36	19	135
5	31	0.0203	1.69	4.52	47	53	39	46.3	52.5	37.6	180	47	54	40	88.9
4	29	0.028	1.55	4.33	10	29	37	11.4	28.8	37.5	145	13	28	38	78.7
3	28	0.033	1.48	4.12	42	29	25	43.9	28.9	24.9	159	42	29	25	96.5
2	28	0.033	1.48	5.13	41	35	43	41.2	35.6	43.5	53.4	42	36	44	39
1	27	0.0389	1.41	4.39	43	32	38	44.6	33.2	37.3	55.5	46	34	36	39.4
