Cluster Index	Z	x	y	z	
30	5.98	33	18	7
30	5.17	33	15	9
30	5.02	40	16	12
30	4.96	37	19	6
30	4.94	33	12	12
30	4.88	46	15	12
29	5.6	48	58	25
29	5.58	49	62	31
29	5.43	42	65	32
29	5.41	48	58	22
29	5.34	34	69	32
29	5.32	38	63	24
28	5.12	28	14	11
28	5.03	26	14	15
28	4.78	21	13	17
28	4.76	25	18	8
28	4.75	20	18	10
28	4.65	30	14	16
27	5.53	34	55	18
27	5.43	33	53	23
27	5.41	30	59	21
27	5.16	29	53	17
27	4.62	27	47	17
27	4.5	27	56	18
26	5.47	25	28	35
26	5.44	28	43	46
26	5.39	26	31	35
26	5.08	24	34	38
26	4.63	27	38	42
26	4.6	27	43	48
25	5.36	12	36	26
25	5.35	17	34	24
25	5.33	14	36	22
25	5.06	18	34	26
25	4.44	13	33	22
25	4.44	16	35	18
24	7.11	46	34	36
24	5.62	43	32	38
24	5.07	48	38	36
24	4.7	47	28	30
24	4.41	44	29	33
24	4.03	45	33	32
23	5.29	20	48	21
23	5.1	14	46	27
23	4.86	13	52	31
23	4.8	12	55	30
23	4.45	11	52	29
23	4.09	9	47	33
22	5.62	44	28	24
22	5.43	47	29	26
22	4.81	40	29	26
22	3.6	37	27	26
21	5.31	27	42	16
21	4.53	23	35	17
21	4.37	22	35	19
21	4.16	24	36	19
21	3.8	28	38	18
21	3.76	24	33	20
20	6.49	16	58	34
20	6.05	19	64	34
20	5.75	19	62	33
20	5.61	22	65	35
20	4.31	24	66	35
20	4.08	14	55	35
19	6.12	28	66	37
19	5.48	26	62	38
19	5.13	29	64	37
19	3.56	35	61	38
18	5.69	42	37	44
18	4.48	41	34	43
17	4.68	53	51	28
17	4.59	51	45	29
17	4.55	48	49	25
17	3.9	51	50	28
17	3.53	48	46	24
17	3.44	49	43	29
16	5.78	41	43	37
15	4.96	31	22	11
15	4.22	30	23	6
15	3.58	33	23	6
15	3.32	29	21	8
14	5.14	24	40	34
14	4.72	19	39	34
14	4.57	21	37	35
14	4.18	19	42	33
14	3.51	18	37	36
13	4.56	39	37	37
13	4.4	41	37	38
13	4.1	41	36	34
13	4.05	38	39	34
13	3.83	39	36	35
13	3.74	43	33	30
12	4.73	36	49	42
12	4.31	34	53	40
12	4.23	35	51	41
12	4.12	31	55	41
12	4.09	38	52	43
11	5.53	41	19	34
11	4.67	42	25	32
11	3.83	43	23	31
11	3.81	40	17	36
11	3.51	44	21	33
10	5.26	46	53	39
10	5.16	46	52	37
10	4.94	48	54	41
9	5.25	31	54	36
9	4.46	34	55	36
9	4.19	29	50	34
9	4.01	28	53	36
8	5.52	36	38	51
8	5.38	34	40	50
8	5.02	41	38	50
8	4.53	43	38	48
7	5.58	40	27	11
7	5.31	41	27	9
6	5.44	49	38	44
6	4.34	47	35	46
6	4.02	49	38	47
5	4.31	23	10	24
5	3.89	27	11	29
4	4.8	36	60	22
4	4.65	39	61	20
4	3.97	41	62	19
3	5.06	18	58	23
3	4.89	15	57	26
2	4.45	25	27	10
2	3.96	26	27	13
1	4.9	36	64	40
1	4.58	37	60	41
1	3.78	39	62	41
