Cluster Index	Z	x	y	z	
9	5.01	37	30	20
9	4.43	42	32	18
9	3.79	42	30	20
9	3.46	32	29	21
8	5.73	16	25	46
8	4.92	11	28	42
8	4.19	15	22	43
8	4.16	14	25	44
8	3.39	12	32	40
7	4.99	50	25	43
7	4.63	51	22	39
7	4.33	49	20	40
7	4.3	46	26	47
7	3.78	46	19	43
7	3.74	47	24	45
6	4.71	29	17	8
6	4.06	25	16	6
6	3.53	31	18	12
5	5.16	39	30	7
5	4.29	39	27	6
4	4.19	37	33	15
4	3.9	37	35	15
4	3.55	39	37	16
4	3.2	33	31	16
4	3.19	31	32	16
3	4.75	19	53	39
3	3.66	16	52	41
2	4.59	35	67	21
2	3.72	39	65	22
1	4.56	12	32	19
1	4	9	32	19
1	3.37	14	28	19
