Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
22	482	1.55e-19	18.8	5.62	23	24	34	21.2	30.5	38.6	194	16	33	46	55.4
21	410	1.88e-17	16.7	5.6	42	26	34	41.1	31.3	38.4	110	34	40	50	46.8
20	207	9.45e-11	10	4.82	25	43	38	22.9	45.7	38.8	127	18	50	34	56.7
19	151	1.5e-08	7.82	5.28	16	35	19	16	38.6	19.9	233	18	33	19	74
18	121	2.98e-07	6.53	4.74	33	37	21	41	41.1	21	418	37	39	19	121
17	85	1.48e-05	4.83	4.92	27	49	19	28.1	51.1	19.4	400	29	55	19	198
16	72	6.97e-05	4.16	5.03	37	41	41	36.4	42.8	38.5	166	37	45	35	65
15	70	8.91e-05	4.05	4.05	32	17	20	30.6	16.7	19.4	324	33	18	21	157
14	63	0.000215	3.67	4.89	21	30	20	24.7	28.7	19.5	162	22	29	20	107
13	53	0.000801	3.1	4.79	43	57	32	41.3	57.8	30.6	143	41	60	31	87.1
12	52	0.000918	3.04	4.89	28	22	7	29.4	21.9	7.21	363	30	23	8	206
11	50	0.00121	2.92	4.73	25	62	30	22.8	56.7	30.8	153	24	62	30	78.5
10	47	0.00184	2.74	4.45	42	50	39	41	51	38.1	95.6	40	52	36	66.1
9	42	0.00376	2.42	4.38	21	22	26	19.8	22	27.5	88.1	18	22	29	51.9
8	41	0.00436	2.36	4.74	19	29	27	18.2	28.5	26.4	75.3	21	29	27	52.5
7	40	0.00505	2.3	4.7	48	49	21	48.1	47.1	20.9	172	47	49	21	111
6	36	0.00924	2.03	4.56	23	60	25	21.6	59.9	26.2	190	19	59	29	111
5	32	0.0173	1.76	4.19	55	32	32	54	32.3	30.7	136	55	33	30	95.7
4	30	0.0238	1.62	4.83	39	27	10	39.6	27.2	10.2	223	40	27	10	147
3	27	0.0389	1.41	4.29	41	42	33	41.7	43.7	32.5	102	42	45	33	68.2
2	26	0.046	1.34	4.13	45	24	23	44.3	23.7	22.8	122	46	25	23	72.3
1	26	0.046	1.34	4.63	38	29	50	36.9	29.1	49.4	192	35	27	50	105
