Cluster Index	Z	x	y	z	
15	6.54	17	21	21
15	6.53	19	23	20
15	6.51	19	15	23
15	5.72	21	27	20
15	5.62	15	24	19
15	5.48	20	15	26
14	4.61	47	34	26
14	4.58	51	25	29
14	4.46	48	31	31
14	4.31	53	30	28
14	4.24	52	27	30
14	4.02	49	31	28
13	5.24	46	25	19
13	5.22	46	22	20
13	5.02	44	24	20
13	4.95	51	31	22
13	4.91	45	14	22
13	4.82	49	27	18
12	4.46	19	32	39
12	4.2	22	32	50
12	4.06	18	38	47
12	4.06	20	37	40
12	3.99	18	36	43
12	3.96	21	38	49
11	4.3	41	25	41
11	4.21	39	22	42
10	4.81	22	20	35
10	4.56	23	19	32
9	4.84	18	50	13
9	4.37	24	49	17
9	3.86	19	53	15
9	3.46	22	51	16
8	4.13	18	24	32
8	3.69	13	22	30
8	3.61	17	25	30
8	3.6	16	23	29
7	5.05	42	20	33
6	4.43	9	28	22
6	4.02	12	34	24
6	3.52	11	31	25
6	3.41	9	36	28
6	3.28	11	29	26
6	3.12	10	30	19
5	4.05	49	49	18
5	3.88	50	46	19
5	3.58	50	51	20
4	4.11	50	36	44
4	3.58	48	31	44
4	3.47	47	33	40
3	3.67	45	52	13
3	3.55	45	52	17
3	3.46	44	50	13
3	3.43	42	50	15
2	4.06	51	39	39
2	4.03	51	39	35
1	4.37	9	35	35
1	3.89	9	30	35
