Cluster Index	Z	x	y	z	
16	4.61	39	53	18
16	4.61	39	52	20
16	4.56	45	59	19
16	4.34	40	49	20
16	4.26	42	47	18
16	4.22	41	52	19
15	5.04	19	14	13
15	4.7	25	14	13
15	4.56	23	13	13
15	4.25	29	14	14
15	4.18	24	10	15
15	4.11	29	10	18
14	6.13	43	27	33
14	5.22	45	28	28
14	4.56	46	29	26
14	4.4	44	27	37
14	4.23	40	25	30
14	4.07	41	31	34
13	5.37	41	49	9
13	4.91	42	44	9
13	4.11	45	44	9
13	3.85	46	46	10
12	5.27	50	39	13
12	4.82	54	40	17
12	3.91	54	43	19
11	4.97	30	10	31
11	4.19	29	8	31
11	4.08	28	12	34
11	3.99	29	10	26
10	4.72	21	64	28
10	4.58	22	60	29
9	4.19	48	32	21
9	3.9	44	33	19
9	3.7	46	33	16
9	3.65	44	33	14
8	5.25	47	14	31
8	4.17	46	12	25
8	3.74	47	14	26
8	3.61	45	12	22
8	3.41	47	16	25
7	4.53	45	58	25
7	4.07	42	58	26
6	4.92	41	67	21
6	4.68	43	63	23
6	4.32	42	64	19
6	4	39	64	23
6	3.51	42	69	23
5	3.92	43	16	14
5	3.68	38	10	17
5	3.67	39	14	14
5	3.47	37	13	15
4	5.48	38	28	35
4	4.79	36	26	35
4	4.53	37	31	37
3	4.14	30	63	24
3	3.98	32	68	26
3	3.68	29	65	26
3	3.67	33	66	25
2	4.73	22	24	29
2	4.15	19	26	26
2	4.02	19	25	31
1	4.5	24	27	33
1	4.1	23	25	34
