Cluster Index	Z	x	y	z	
9	5.84	48	14	30
9	5.55	48	16	21
9	4.47	46	13	27
9	4.45	47	17	18
9	4.11	46	14	22
9	4.02	48	17	29
8	5.1	19	14	13
8	4.63	21	12	16
8	4.18	18	14	16
8	4	18	17	11
8	3.76	25	14	13
8	3.49	19	13	19
7	4.62	47	28	19
7	4.42	49	27	18
7	4.4	52	30	22
7	4.35	48	32	21
7	4.33	54	29	21
7	4.15	52	28	22
6	4.65	45	28	28
6	4.58	44	27	32
6	3.93	45	27	36
5	4.69	23	24	30
5	4.35	19	25	31
4	4.84	38	28	35
4	4.59	36	26	35
4	3.68	37	31	37
3	4.54	50	39	13
3	4.15	54	40	17
3	3.63	50	39	15
3	3.58	53	41	20
3	3.55	51	37	14
3	3.43	52	40	16
2	6.07	46	34	27
1	4.41	41	19	27
1	3.89	41	16	25
1	3.78	40	22	27
