Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	668	1.93e-25	24.7	6.54	17	21	21	18.5	19	23.7	201	15	25	19	73.9
14	311	6.37e-15	14.2	4.61	47	34	26	50.2	27.8	28	174	51	22	24	89.1
13	277	9.53e-14	13	5.24	46	25	19	46.5	24	20.4	195	44	16	20	83.7
12	251	8.14e-13	12.1	4.46	19	32	39	19.7	35.2	45.4	155	22	31	50	57.6
11	70	5.91e-05	4.23	4.3	41	25	41	40.3	23.4	42.1	139	39	21	42	67.6
10	62	0.000169	3.77	4.81	22	20	35	22.4	19.6	34.8	91.5	22	20	35	50.9
9	51	0.000769	3.11	4.84	18	50	13	19.4	50.3	14.1	205	20	52	16	124
8	43	0.00248	2.6	4.13	18	24	32	16.9	24	30.5	67.9	17	22	29	39.8
7	42	0.00289	2.54	5.05	42	20	33	42.2	19.3	34	95.8	42	19	35	55.6
6	38	0.00536	2.27	4.43	9	28	22	10.7	32.2	24.7	70.1	10	36	28	42.8
5	30	0.0197	1.71	4.05	49	49	18	49.7	49.1	19.4	182	50	50	20	109
4	29	0.0233	1.63	4.11	50	36	44	48.7	34.3	42.9	155	50	36	44	77.5
3	27	0.0329	1.48	3.67	45	52	13	44.9	51.4	15.1	173	47	52	18	111
2	27	0.0329	1.48	4.06	51	39	39	51.5	39	36.8	76.9	52	39	39	56.6
1	26	0.0391	1.41	4.37	9	35	35	9.61	33.4	34.8	141	10	33	32	67.5
