Cluster Index	Z	x	y	z	
11	4.85	18	37	44
11	4.68	19	37	48
11	4.65	17	37	46
11	4.09	16	32	48
11	3.95	14	39	46
11	3.46	25	37	50
10	5.24	48	31	44
10	4.72	49	33	41
10	3.72	53	32	37
10	3.6	46	27	46
10	3.55	50	36	44
10	3.53	46	30	41
9	4.71	10	36	36
9	4.31	11	37	33
9	4.21	12	35	32
9	3.89	14	38	31
9	3.77	11	38	31
9	3.36	17	35	31
8	4.48	42	29	40
8	4.47	39	23	41
7	4.51	47	22	19
7	4.28	47	25	19
7	3.94	50	27	22
7	3.86	51	21	22
7	3.69	50	19	22
7	3.48	44	21	20
6	3.96	31	45	45
6	3.94	33	45	43
6	3.67	27	41	53
6	3.67	26	45	49
6	3.67	31	46	50
6	3.55	30	43	51
5	4.08	18	30	42
5	3.88	18	34	39
5	3.71	15	29	41
5	3.3	15	30	44
4	4.48	20	14	23
4	4.34	25	16	21
3	5.23	53	39	36
3	4.41	52	39	39
2	4.47	37	45	50
2	3.92	34	50	47
2	3.46	31	50	47
1	4.05	19	24	18
1	3.97	16	19	22
1	3.59	18	20	21
1	3.5	20	23	21
