Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
9	276	4.17e-07	6.38	4.98	-54	-39	-18	-60.9	-31.9	-15	54.5	-57	-24	-33	22.1
8	211	1.07e-05	4.97	3.37	3	-12	63	3.38	-17.4	62.7	121	9	-9	75	48.7
7	202	1.73e-05	4.76	4.66	39	-63	24	47	-60.6	24.6	66.3	63	-51	27	32
6	185	4.38e-05	4.36	4.9	48	-42	-30	40.3	-39.4	-26.7	62.8	45	-48	-18	32.1
5	127	0.00133	2.88	4.57	-27	-54	-63	-28.5	-53	-56.7	164	-36	-51	-57	55.7
4	119	0.00221	2.65	4.57	48	15	-42	45.1	20.4	-36.4	98.2	42	21	-39	51.9
3	94	0.0117	1.93	3.3	-33	-30	60	-26.1	-29.8	68.2	95.7	-24	-27	78	43.1
2	92	0.0134	1.87	4.08	15	51	27	10.3	57	24.2	128	0	66	18	53.5
1	92	0.0134	1.87	4.79	-15	-9	-36	-14.7	-11.8	-27.4	227	-12	-6	-24	91.9
