Cluster Index	Z	x	y	z	
16	13.9	49	20	22
16	10.3	37	10	33
16	9.47	39	11	22
16	9.38	34	14	36
16	8.9	44	23	19
16	8.81	20	14	21
15	5.03	48	38	25
15	4.81	42	42	28
15	4.78	44	46	31
15	4.67	52	26	36
15	4.61	52	35	26
15	4.24	54	40	21
14	5.31	31	49	47
14	4.32	28	53	49
14	4.32	30	56	44
14	4.13	32	46	49
14	3.97	29	48	52
14	3.9	27	57	44
13	5.97	15	51	30
13	5.27	18	51	25
13	4.78	19	50	34
13	4.77	18	48	27
13	4.25	34	48	31
13	3.63	25	47	30
12	5.49	44	57	9
12	4.65	40	57	9
12	4.39	39	62	9
12	4.33	46	67	9
12	4.29	38	61	12
12	4.24	48	60	11
11	4.6	26	63	12
11	4.5	22	56	9
11	4.43	24	60	8
11	4.17	14	59	13
11	4.15	20	66	7
11	3.92	22	67	7
10	8.05	15	24	17
10	7.4	18	25	22
10	7.08	20	31	17
10	6.88	15	21	21
10	5.54	18	27	18
10	2.72	25	33	19
9	4.27	37	61	38
9	4.12	29	62	34
9	3.71	36	55	32
9	3.67	35	62	43
9	3.53	39	56	38
9	3.45	35	58	37
8	5.17	11	32	27
8	4.38	15	30	26
8	3.93	15	34	25
8	3.25	9	29	29
8	2.73	9	32	31
7	7.37	21	34	4
7	5.52	22	35	9
7	3.26	23	32	8
7	2.97	21	32	12
7	2.79	20	30	6
7	2.74	22	30	6
6	5.16	49	45	43
6	4.11	48	62	38
6	3.76	49	51	41
6	3.47	49	56	40
6	3.32	48	42	40
6	3.31	49	54	38
5	6.44	23	23	10
5	3.95	28	24	13
5	3.82	27	20	12
5	3.44	28	18	12
5	3.35	23	25	13
5	3.25	27	27	13
4	5.65	16	45	41
4	3.47	16	52	41
4	3.03	14	50	41
3	4.63	11	27	34
3	3.92	16	24	28
3	3.83	13	24	27
3	3.46	11	26	30
3	2.43	9	24	34
2	4.48	50	49	15
2	3.35	48	50	17
2	3.3	44	52	20
2	3.02	47	47	14
2	2.92	44	50	17
2	2.87	44	53	15
1	3.85	44	38	43
1	3.66	50	39	46
1	3.35	46	36	49
1	2.94	43	35	51
1	2.92	43	37	51
1	2.87	45	36	46
