Cluster Index	Z	x	y	z	
16	10.7	20	14	22
16	9.18	26	15	19
16	8.94	18	25	22
16	8.93	31	10	27
16	8.1	31	12	22
16	8	24	10	29
15	15.2	49	20	22
15	11.2	38	11	31
15	11	39	11	22
15	10.8	37	10	33
15	10.8	34	14	36
15	9.89	44	23	19
14	6.08	50	50	15
14	5.3	44	68	8
14	5.22	45	51	19
14	5.12	48	48	34
14	4.85	42	42	28
14	4.66	49	59	14
13	5.46	52	35	26
13	5.08	50	26	35
13	5	50	37	25
13	4.43	54	35	20
13	4.13	55	37	26
13	4.05	53	43	22
12	4.69	32	50	47
12	4.64	35	61	43
12	4.39	35	49	47
12	4.21	36	55	44
12	4.16	34	57	47
12	4.11	38	59	39
11	4.81	19	50	34
11	4.73	16	50	31
11	4.56	17	50	25
11	3.79	22	46	30
11	3.44	26	50	30
11	3.37	28	46	31
10	4.69	20	66	7
10	4.08	24	60	8
10	3.61	19	63	7
10	3.46	22	54	9
10	3.4	25	65	13
10	3.39	26	63	12
9	5.57	49	46	43
9	4.6	43	46	40
9	4.08	48	42	40
9	4	46	48	40
9	3.52	47	52	43
9	3.5	47	57	41
8	4.9	13	33	27
8	3.82	16	35	24
8	3.23	15	32	30
8	3.13	13	31	21
8	2.55	18	31	33
7	4.52	15	24	28
7	4.14	16	26	38
7	3.94	11	27	34
7	3.26	11	26	30
7	3.19	15	22	40
7	3.02	12	30	41
6	7.57	21	34	4
6	5.71	21	35	9
6	3.88	20	32	12
6	3.43	24	32	8
6	2.47	22	30	6
5	4.49	14	59	14
5	3.74	11	57	17
5	3.48	14	59	10
5	3.35	11	56	10
5	3.28	17	59	9
5	3.14	9	58	9
4	3.89	41	47	5
4	3.33	47	48	7
4	3.21	46	52	7
4	3.15	46	48	3
4	3.14	45	41	3
4	3.12	46	51	9
3	4.21	30	17	6
3	4.09	31	19	3
3	4.04	30	14	10
3	3.77	28	18	3
3	3.2	33	14	11
3	2.82	34	17	6
2	3.85	47	61	31
2	3.71	47	64	32
2	3.09	46	58	24
2	3.01	48	57	23
2	2.98	50	57	22
2	2.95	46	60	25
1	5.25	16	45	41
1	4.47	16	52	41
1	2.81	16	41	42
1	2.72	15	38	41
