Cluster Index	Z	x	y	z	
12	7.3	55	35	26
12	7.08	54	31	28
12	6.62	30	13	32
12	6.46	50	29	37
12	6.21	49	45	44
12	5.9	51	26	41
11	6.09	15	23	41
11	5	13	24	36
11	4.96	16	25	39
11	4.75	19	22	44
11	4.55	14	28	27
11	4.52	14	32	26
10	5.9	26	20	16
10	5.39	24	17	16
10	5.05	15	23	17
10	4.92	14	25	19
10	4.8	23	21	15
10	4.44	24	28	23
9	4.62	46	69	8
9	4.46	42	58	8
9	4.35	44	54	13
9	4.25	47	64	8
9	4.19	41	60	10
9	3.46	40	51	14
8	5.62	15	49	41
8	4.98	17	51	42
8	4.59	19	46	45
8	4.56	19	57	37
8	4.43	18	54	42
8	4.23	20	45	40
7	4.48	21	54	11
7	4.02	17	59	10
7	3.74	17	64	10
7	3.49	20	69	12
7	3.28	22	56	8
7	3.15	25	67	12
6	5.18	38	19	16
6	4.43	40	20	14
5	5.26	14	40	31
5	4.66	14	51	30
5	3.05	12	45	32
5	2.44	16	48	33
5	2.4	12	45	29
4	4.8	50	28	14
4	3.95	49	25	18
4	3.91	53	23	19
4	3.77	52	26	19
4	3.76	50	26	16
4	3.56	46	29	12
3	3.91	19	48	24
3	3.84	24	47	24
3	3.65	26	50	24
3	3.55	21	48	25
3	2.75	23	42	24
2	3.91	13	48	19
2	3.87	14	46	21
2	3.86	14	47	25
2	3.76	14	49	22
1	4.31	48	45	13
1	3.45	49	50	16
1	3.2	50	46	15
1	3.15	44	49	13
1	3.13	50	48	17
1	3.08	47	49	14
