Cluster Index	Z	x	y	z	
14	8.47	30	13	31
14	6.76	34	20	28
14	6.03	34	16	37
14	5.82	30	14	36
14	5.78	37	18	28
14	5.76	27	16	38
13	7.32	52	31	29
13	6.89	49	29	38
13	6.89	51	25	38
13	5.51	55	35	26
13	5.1	49	25	43
13	4.94	51	30	41
12	6.1	50	51	30
12	5.77	49	45	42
12	5.49	44	46	40
12	4.24	46	51	39
12	4.09	49	52	38
12	3.98	44	52	38
11	5.15	46	54	13
11	4.59	41	58	11
11	4.32	44	54	14
11	4.27	46	69	8
11	4.09	43	58	8
11	3.9	48	66	9
10	5.05	43	63	34
10	5.05	39	66	34
10	4.63	41	65	34
10	4.5	47	58	26
10	4.44	45	60	34
10	4	48	59	35
9	4.73	13	26	39
9	4.39	13	25	36
9	4.31	15	23	41
9	4.13	15	25	39
9	4.13	13	29	38
9	3.97	16	22	43
8	5.36	35	53	46
8	3.95	34	50	47
8	3.91	34	64	36
8	3.84	33	45	48
8	3.84	27	64	34
8	3.7	34	61	43
7	3.88	17	59	10
7	3.76	22	56	8
7	3.59	18	64	10
7	3.59	25	67	13
7	3.53	21	54	10
7	2.98	24	52	14
6	4.8	16	45	46
6	4.61	18	50	42
6	4.11	13	42	41
6	3.85	18	46	42
6	3.84	16	46	41
6	3.78	14	45	42
5	5.45	15	23	17
5	5.37	26	21	17
5	4.66	24	18	15
5	3.58	19	23	17
5	3.52	22	21	17
5	2.97	17	25	15
4	5.38	14	50	30
4	4.19	11	53	33
4	4.07	14	49	22
4	3.79	13	47	24
4	2.66	13	45	19
3	4.84	15	32	26
3	3.71	12	26	29
2	4.3	32	41	34
2	3.52	29	37	34
2	3.28	27	34	34
2	3.27	34	36	34
2	3.11	27	32	34
2	2.94	31	32	31
1	4.35	28	19	4
1	3.87	33	19	4
1	3.46	28	17	7
1	3.17	40	16	7
1	2.77	38	17	5
1	2.77	33	17	9
