Cluster Index	Z	x	y	z	
6	20.1	45	22	21
6	18.7	42	18	24
6	18.1	18	19	20
6	17.5	47	16	22
6	17.5	19	16	21
6	17	44	29	19
5	11.3	19	47	35
5	10.2	23	42	42
5	9.23	19	43	43
5	8.67	33	48	40
5	8.1	23	35	51
5	7.19	29	41	53
4	13.1	47	46	34
4	12.9	43	47	36
4	11.7	45	44	44
4	9.25	48	56	32
4	8.74	44	58	29
4	4.81	50	47	29
3	6.5	21	51	29
3	5.87	16	56	32
3	5.25	22	52	23
3	4.42	19	52	23
3	4.2	16	59	34
3	3.47	20	55	31
2	7.42	43	52	29
2	4.58	42	52	24
2	3.63	43	55	25
2	2.92	44	56	22
1	3.9	8	43	29
1	3.84	8	41	29
1	3.73	11	41	33
1	3.55	9	39	32
1	3.48	6	41	26
1	3.1	6	43	25
