Cluster Index	Z	x	y	z	
11	5.06	24	16	41
11	5.02	33	17	42
11	4.79	48	22	35
11	4.72	51	23	34
11	4.69	42	20	30
11	4.66	46	20	41
10	6.19	17	15	22
10	5.58	25	16	19
10	5.24	20	14	24
10	4.79	22	23	15
10	4.79	19	16	19
10	4.5	16	22	12
9	6.66	22	60	11
9	6.29	20	67	10
9	5.04	22	71	14
9	4.31	19	68	15
9	3.63	16	58	12
9	3.61	17	69	18
8	5.11	42	31	50
8	4.79	41	37	49
8	4.71	42	36	51
8	4.44	44	38	44
8	4.36	40	31	46
8	3.99	42	33	44
7	5.91	45	68	11
7	5.39	40	64	11
7	5.35	43	64	11
7	4.54	45	69	15
7	4.23	40	60	11
7	3.58	46	68	20
6	8.16	43	12	24
6	8.13	46	13	21
6	3.82	38	13	20
6	2.76	50	12	21
5	4.35	47	57	38
5	4.32	47	55	40
5	3.92	45	58	39
5	3.84	46	51	44
5	3.81	41	49	41
5	3.44	44	55	43
4	4.61	44	22	16
4	3.83	46	23	14
4	3.65	44	22	13
4	3.27	41	19	16
4	3.22	49	24	19
4	3.17	36	19	16
3	4.48	46	62	25
3	3.81	39	59	21
3	3.69	46	58	23
3	3.67	41	58	23
3	3.57	41	55	19
3	3.35	47	52	22
2	3.58	18	51	42
2	3.46	20	53	43
2	3.42	18	51	44
2	3.29	18	47	47
2	3.24	19	44	48
2	2.91	18	41	46
1	3.72	15	51	28
1	3.66	13	51	33
1	3.61	14	54	28
1	2.44	10	48	36
