Cluster Index	Z	x	y	z	
9	13.4	41	21	25
9	13.2	44	18	30
9	13.1	23	14	32
9	13.1	41	13	28
9	12.8	42	25	24
9	12.6	22	15	29
8	9.8	47	44	45
8	9.16	48	46	42
8	9.1	15	44	40
8	7.38	17	45	44
8	7.36	46	45	38
8	6.46	34	45	44
7	5.38	43	22	0
7	5.33	39	20	0
7	4.36	30	17	4
7	4.31	33	19	0
7	4.14	30	16	2
7	3.79	37	22	0
6	6.57	48	56	27
6	4.98	54	47	31
6	4.66	51	55	28
6	4.65	52	48	31
6	4.45	45	54	33
6	3.9	49	57	31
5	4.86	17	63	18
5	4.85	22	67	15
5	4.58	20	66	16
5	4.02	20	55	16
5	4	17	62	14
5	3.87	21	51	14
4	4.09	33	50	25
4	4.06	29	55	29
4	3.66	35	45	21
4	3.52	32	52	21
4	3.31	35	49	21
4	2.99	34	50	18
3	6.13	46	59	15
3	4.87	46	65	19
3	4.73	41	65	13
3	3.69	45	67	16
2	5.01	21	48	30
2	4.47	23	53	26
2	3.71	28	52	23
2	2.79	26	50	26
1	4.62	41	46	1
1	4.53	41	41	6
1	3.72	38	40	4
1	3.15	40	39	2
1	2.77	40	48	3
