Cluster Index	Z	x	y	z	
14	6.32	34	17	42
14	5.47	41	18	44
14	5.23	42	21	31
14	4.88	51	23	35
14	4.67	32	11	27
14	4.47	48	23	40
13	6.13	18	15	22
13	5.86	25	16	19
13	5.63	20	16	19
13	4.85	20	14	23
13	4.76	29	12	20
13	4.68	22	18	19
12	5.04	53	32	27
12	4.6	47	23	19
12	4.59	50	32	22
12	4.55	51	22	22
12	4.22	55	32	23
12	4.17	47	30	29
11	4.8	12	31	27
11	4.18	14	24	31
11	4.17	13	26	30
11	3.92	11	30	23
11	3.62	17	22	39
11	2.8	14	23	36
10	6.24	22	59	11
10	5.55	22	63	10
10	5.33	20	66	10
10	4.7	17	62	10
10	4.39	20	70	15
9	4.31	48	53	28
9	4.12	51	51	35
9	3.89	44	55	43
9	3.81	47	57	38
9	3.76	48	55	37
9	3.66	50	52	37
8	7.63	46	14	21
8	7.27	39	11	24
8	7	43	12	24
8	4.18	39	11	20
7	4.55	35	50	47
7	4.31	30	52	47
7	4.1	33	48	49
7	3.4	28	55	45
7	3.4	32	45	50
7	3.15	30	45	48
6	5.25	27	17	45
6	4.95	24	15	41
6	4.79	19	23	46
6	4.49	11	26	41
6	4.36	12	24	41
6	3.5	19	19	44
5	4.75	44	69	11
5	4.66	40	64	11
5	4.41	40	58	11
4	4.48	46	59	26
4	4.25	47	61	25
4	3.42	47	52	21
4	3.4	47	54	24
4	3.34	42	58	27
4	3.26	44	58	21
3	4.81	15	51	29
3	4.48	13	51	32
3	4.27	19	52	23
3	3.98	20	57	23
3	3.83	15	55	28
3	3.05	22	60	23
2	5.58	42	30	50
2	5.15	44	30	49
2	4.85	46	29	48
1	4.16	17	51	42
