Cluster Index	Z	x	y	z	
6	4.96	36	17	35
6	4.88	56	12	45
6	4.75	62	15	43
6	4.49	42	20	41
6	4.49	54	22	39
6	4.34	41	18	58
5	5.99	66	71	34
5	4.31	65	91	47
5	4.16	74	67	61
5	3.92	73	68	57
5	3.82	69	67	54
5	3.66	75	80	42
4	4.34	71	47	67
4	4.17	65	44	73
4	3.65	73	42	50
4	3.46	81	42	42
4	3.2	78	43	54
4	3.14	73	46	55
3	4.94	43	50	48
3	4.04	44	71	43
3	3.76	44	68	46
3	3.39	48	62	51
2	4.73	73	50	35
2	4.11	82	47	33
2	3.99	82	44	31
2	3.81	69	42	39
2	3.7	84	53	35
2	3.33	68	46	36
1	4.07	22	44	70
1	3.26	27	59	71
1	3.12	25	53	71
1	2.98	31	46	74
1	2.94	33	49	75
1	2.75	23	44	60
