Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
9	437	5.05e-10	9.3	5.37	9	-90	-42	22	-77.6	-34.6	37.8	36	-87	-30	19.2
8	242	3.04e-06	5.52	5.24	-15	24	15	-7.74	0.546	10.2	82	-9	6	18	36.4
7	140	0.000755	3.12	4.33	-30	18	15	-35.8	25.9	6.18	49.2	-30	27	0	29.1
6	117	0.0031	2.51	5.83	-12	-63	33	-9.95	-65.2	34.4	64.7	-12	-66	33	30.7
5	114	0.00374	2.43	6.33	21	33	-21	23.9	31.8	-22.7	147	27	39	-27	49.5
4	110	0.00484	2.32	6.43	-30	42	-27	-28.1	36.1	-21.6	195	-30	39	-27	58.9
3	107	0.00588	2.23	4.72	18	-3	21	17	4.39	15.4	48.9	3	6	21	30.3
2	95	0.013	1.89	4.38	-48	15	42	-43.3	7.91	44.2	48.1	-48	15	42	25.6
1	78	0.0421	1.38	5.84	-15	9	63	-16.6	10.8	62.7	43.5	-15	9	66	22.6
