Cluster Index	Z	x	y	z	
13	5.07	56	35	26
13	4.64	50	30	28
13	4.21	47	29	38
13	4.16	48	30	31
13	4.12	51	36	25
13	4.12	51	29	32
12	4.59	16	27	40
12	4.42	22	23	27
12	4.1	15	25	35
12	4.09	10	34	20
12	4.08	12	24	32
12	4.06	15	24	32
11	4.72	44	61	17
11	4.09	42	63	14
11	3.9	44	66	8
11	3.84	42	67	16
11	3.79	43	65	17
11	3.72	44	70	13
10	4.41	46	46	45
10	4.17	51	42	41
10	4.15	46	49	43
10	3.91	45	45	47
10	3.77	55	41	34
10	3.64	50	44	43
9	5.07	43	32	46
9	4.06	41	37	49
9	3.95	36	37	52
9	3.43	40	35	46
9	3.1	46	37	46
9	2.87	47	38	49
8	3.73	49	52	33
8	3.69	47	55	35
8	3.61	49	51	31
8	3.22	44	53	37
8	2.96	46	51	29
8	2.81	46	54	39
7	4.66	23	69	8
7	4.21	23	64	7
7	3.44	20	68	7
7	3.04	18	65	8
6	5.75	22	51	13
6	5.26	22	55	11
6	3.2	21	47	12
5	3.54	23	46	44
5	3.52	25	48	46
5	3.3	20	46	47
5	3.03	21	44	44
5	2.99	15	49	43
5	2.72	19	45	42
4	4.96	18	61	17
4	3.92	21	62	14
3	3.97	26	34	22
3	3.91	32	26	20
3	3.63	25	28	22
3	3.58	32	29	20
3	3.4	29	31	18
3	3.03	26	32	20
2	4.55	42	55	12
2	4.42	42	57	11
2	4.28	41	51	13
1	3.68	15	54	38
1	3.35	17	56	40
1	3.07	16	52	39
1	3.04	16	51	30
1	2.95	12	53	30
1	2.95	14	52	34
