Cluster Index	Z	x	y	z	
7	13.6	22	17	20
7	13.3	20	22	20
7	12.2	21	13	31
7	11.8	23	25	20
7	11.5	41	26	22
7	11.3	42	21	21
6	4.81	15	56	28
6	4.52	22	63	33
6	4.46	15	57	32
6	4.18	20	57	29
6	3.77	17	60	27
6	3.76	18	49	22
5	5.13	46	60	30
5	5.11	43	61	35
5	4.63	48	57	31
5	4.36	48	63	27
5	4.31	45	65	24
5	4	45	65	26
4	4.79	48	35	26
4	3.48	51	32	29
3	3.3	31	38	0
3	3.25	29	41	1
3	3.22	31	41	1
3	3.02	32	36	2
3	2.79	35	44	1
3	2.69	35	42	3
2	3.35	56	31	20
2	3.29	57	39	29
2	3.24	56	35	24
2	3.16	57	37	18
2	3.15	57	33	17
2	2.77	54	33	17
1	4.48	12	66	22
1	3.32	15	58	18
1	3.3	11	62	23
1	3.2	10	63	27
1	2.92	13	59	22
1	2.87	12	62	25
