Cluster Index	Z	x	y	z	
13	4.08	15	27	39
13	3.87	25	18	45
13	3.82	13	26	38
13	3.74	23	19	46
13	3.73	21	20	45
13	3.51	19	21	39
12	4.37	34	57	45
12	4.18	46	47	46
12	3.91	40	52	45
12	3.54	44	47	46
12	3.53	33	60	38
12	3.5	32	60	40
11	4.9	31	29	37
11	3.72	36	29	38
11	3.69	32	32	40
11	3.55	32	25	32
11	3.55	35	26	37
11	3.2	32	28	30
10	4.35	22	47	43
10	3.79	23	47	39
10	3.76	23	44	39
10	3.59	18	45	34
10	3.53	19	42	39
10	3.28	22	51	46
9	3.63	48	21	39
9	3.55	43	32	40
9	3.52	46	22	42
9	3.25	45	25	44
9	3.24	51	33	46
9	3.11	46	30	41
8	4.73	24	59	25
8	4.06	34	50	31
8	3.9	31	60	30
8	3.62	33	62	30
8	3.56	31	54	30
8	3.42	32	63	35
7	3.99	24	46	22
7	3.94	35	43	22
7	3.72	33	39	31
7	3.52	37	46	24
7	3.38	33	42	29
7	3.33	33	39	20
6	3.59	55	29	25
6	3.56	49	35	23
6	3.31	56	25	24
6	3.04	50	30	26
6	3.01	48	35	26
6	2.98	49	32	27
5	4.49	47	20	17
5	3.99	47	21	11
5	3.52	47	19	14
5	3.47	46	19	6
5	3.13	47	22	7
5	2.84	41	15	9
4	3.58	32	15	20
4	3.23	36	15	12
4	3.2	29	17	17
4	3.18	37	16	20
4	3.15	35	15	15
4	3.12	34	17	19
3	3.53	12	30	23
3	3.27	11	24	19
3	3.08	8	31	29
3	2.99	8	32	27
3	2.9	11	26	20
3	2.8	7	34	26
2	3.82	21	62	22
2	3.31	16	58	28
2	3.3	18	60	26
2	2.99	14	55	30
2	2.86	14	59	31
2	2.84	17	57	24
1	3.62	24	37	21
1	3.58	26	34	22
1	3.54	27	31	20
1	3.08	24	32	20
1	2.88	21	35	25
1	2.62	18	34	26
