Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
11	654	1.12e-24	23.9	7.94	31	14	22	25.1	16.7	20.6	216	30	14	21	78.7
10	176	8.91e-10	9.05	5.33	50	26	44	45.2	24.8	42.9	251	47	29	46	89.3
9	171	1.42e-09	8.85	5.41	43	14	25	42.9	14.8	23.9	152	44	14	25	82.3
8	118	2.98e-07	6.53	6.12	51	22	24	47.9	21.9	21	137	50	23	24	74.9
7	70	6.91e-05	4.16	4.28	44	46	43	45.6	46.6	42.1	147	46	46	44	80.6
6	55	0.000496	3.3	4.2	37	23	41	36.4	19.6	42.1	219	38	18	44	110
5	52	0.00075	3.12	4.94	34	58	43	33.4	56.4	40.5	160	33	58	43	92.6
4	50	0.000993	3	4.22	45	57	33	46.4	56.3	31.9	161	49	57	31	104
3	49	0.00114	2.94	5.1	44	50	27	43.5	51.2	25.3	116	44	51	27	70.5
2	33	0.0128	1.89	4.34	33	36	30	32.8	38.1	29.7	143	33	37	30	98.9
1	26	0.0411	1.39	4.62	24	10	24	24.1	9.68	24.1	103	24	10	24	56.4
