Cluster Index	Z	x	y	z	
10	7.47	11	48	18
10	7.03	9	45	18
10	6.91	9	43	21
10	6.45	7	38	22
10	5.89	13	51	19
10	5.84	10	47	22
9	5.68	37	16	8
9	5.48	34	17	8
9	5.44	41	16	7
9	4.8	42	14	10
9	4.53	34	21	5
9	4.13	42	14	12
8	6.6	14	59	21
8	5.24	11	53	27
8	5.08	12	58	26
8	4.77	12	54	24
8	4.53	13	57	31
8	3.46	14	59	30
7	4.75	30	38	33
7	4.39	28	34	34
7	3.8	29	41	34
6	4.64	53	49	28
6	4.26	55	50	29
5	5.08	26	32	13
5	4.98	30	32	13
4	5.23	56	36	30
4	4.74	56	37	25
3	6.23	10	49	31
3	6	9	46	30
3	5.18	10	47	37
2	4.21	43	29	29
2	3.72	43	25	29
2	3.6	40	29	31
1	6.82	51	60	23
1	4.83	50	61	20
1	4.42	52	57	24
