Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
26	1660	0	45.9	6.13	33	11	36	31	21.1	26.1	281	32	19	38	95
25	1492	2.12e-43	42.7	5.91	18	51	21	33.8	47.1	25.9	372	32	38	26	101
24	647	1.71e-24	23.8	5.15	28	61	39	30.7	61.5	29.8	360	31	63	25	142
23	410	7.68e-18	17.1	6.7	53	23	31	51.1	26.6	30.8	246	52	25	30	90.9
22	255	9.2e-13	12	5.32	33	50	47	32.9	47.1	46.9	200	32	43	49	89.9
21	233	5.75e-12	11.2	5.74	37	17	11	39.9	18	14.6	97.6	45	18	14	54.5
20	196	1.44e-10	9.84	5.01	19	24	33	15.6	24	33.1	166	18	23	33	83.6
19	153	7.93e-09	8.1	5.37	50	43	20	51.8	41.3	19.6	140	52	39	23	74.2
18	142	2.34e-08	7.63	5.44	11	29	24	12.2	30.5	25.7	137	14	31	26	66.8
17	116	3.58e-07	6.45	4.82	18	40	16	22.1	36	19.8	193	24	36	20	88.9
16	104	1.25e-06	5.9	4.57	38	56	41	38.5	56	40.3	120	40	53	42	80.9
15	88	7.75e-06	5.11	4.16	23	37	46	20.7	34	44.7	142	21	36	48	71.4
14	72	5.38e-05	4.27	5.09	41	39	17	40.9	36.3	19.6	164	40	37	21	86.1
13	71	6.1e-05	4.21	4.36	12	41	40	13.3	40.2	39.1	101	12	38	39	67.5
12	66	0.000115	3.94	4.98	14	50	32	13.5	50.3	30.6	172	13	50	32	103
11	57	0.000378	3.42	4.67	16	22	19	16	21.9	19.7	260	16	22	19	112
10	52	0.00075	3.12	4.2	18	37	28	17.1	36.5	30.9	102	18	38	28	66
9	48	0.00132	2.88	4.34	42	22	7	40.3	22.5	7.57	66.2	40	22	7	53.5
8	39	0.005	2.3	4.78	47	20	19	47.2	20.9	18	149	47	22	19	85.7
7	37	0.0068	2.17	4.62	42	48	41	42.5	47.6	42.1	104	43	44	45	73.7
6	31	0.0178	1.75	4.73	46	26	18	45.5	26.9	19	160	46	26	18	108
5	30	0.0209	1.68	4.45	36	47	39	35.1	46.6	39.4	105	35	47	39	68.9
4	29	0.0247	1.61	4.37	42	35	47	41.6	35	47.1	90	43	35	47	58.7
3	29	0.0247	1.61	4.55	33	53	31	32.6	53.7	30	130	32	53	30	82.8
2	28	0.0293	1.53	4.27	26	41	18	26.5	41.6	17.5	165	27	41	19	89.3
1	26	0.0411	1.39	4.76	28	40	52	29.3	38.7	51.5	144	30	39	51	82.2
