Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
19	275	1.82e-13	12.7	6.06	46	54	25	49.4	46.7	21.6	295	52	42	23	129
18	234	5.29e-12	11.3	5.68	20	52	20	20.8	48.2	24.7	226	19	51	19	130
17	227	9.57e-12	11	4.75	50	28	29	48.6	29.6	30.2	280	51	27	30	122
16	203	7.71e-11	10.1	5.46	26	56	37	29.3	60.1	35.9	366	31	64	31	148
15	153	7.93e-09	8.1	4.84	33	24	37	34.1	24.8	37.1	263	32	22	41	151
14	141	2.59e-08	7.59	5.75	56	37	30	56.1	35.3	26.9	181	56	39	28	92.6
13	134	5.96e-08	7.22	5.76	33	40	27	30.5	36.8	27.6	416	32	39	26	156
12	118	2.98e-07	6.53	5.64	40	48	26	39.7	47.4	27.4	201	39	47	27	124
11	89	6.91e-06	5.16	4.69	41	49	14	45.2	46.8	14	189	47	44	12	109
10	85	1.11e-05	4.96	4.37	21	32	40	19.6	32.3	41.4	187	18	33	40	113
9	83	1.41e-05	4.85	4.97	26	32	13	29.2	31.4	13.3	192	31	33	13	112
8	83	1.41e-05	4.85	5.21	8	39	28	8.63	41.8	30.3	238	9	47	31	105
7	72	5.38e-05	4.27	4.7	51	53	29	48.8	51.9	31.3	406	54	50	28	168
6	65	0.000131	3.88	5.2	34	61	20	33.4	61.1	19.9	317	33	63	23	158
5	54	0.000569	3.25	4.43	10	27	32	11.5	27	33.5	166	14	27	38	98.5
4	39	0.005	2.3	4.28	38	25	14	38.8	24.7	11.1	111	36	27	15	79.7
3	33	0.0128	1.89	4.47	40	40	22	40.9	41.5	21.2	162	39	40	22	110
2	30	0.0209	1.68	4.05	19	25	34	18.3	24.2	33	174	19	24	34	119
1	25	0.0489	1.31	3.95	39	54	41	38.6	55.1	41.5	164	39	55	42	135
