Cluster Index	Z	x	y	z	
8	5.73	34	14	25
8	5.42	36	11	23
8	5.32	41	14	22
8	5.29	36	17	21
8	5.29	36	14	22
8	4.99	22	13	21
7	5.78	22	20	42
7	4.97	23	21	39
7	4.82	20	26	41
7	3.55	17	27	41
7	3.49	12	31	38
7	2.46	12	29	43
6	4.74	17	56	34
6	4	17	55	39
6	3.93	19	61	34
6	3.84	17	60	34
6	3.31	19	55	41
6	2.97	17	53	30
5	3.9	21	14	13
5	3.48	24	13	12
5	3.43	21	18	13
5	3.19	19	21	18
5	3.05	24	19	14
5	3.04	20	18	17
4	3.43	43	33	35
4	3.43	32	34	34
4	3.23	40	34	34
4	2.8	35	35	34
4	2.6	30	35	31
3	3.84	13	31	18
3	3.83	19	26	23
3	3.82	14	28	19
3	3.24	15	25	24
2	5.21	43	20	9
2	3.76	44	25	11
2	3.69	45	24	9
1	3.95	46	19	14
1	3.7	44	23	16
