Cluster Index	Z	x	y	z	
10	6.31	34	44	52
10	5.42	18	36	49
10	5.02	23	33	53
10	4.95	28	44	51
10	4.91	21	36	51
10	4.69	21	41	47
9	4.77	35	38	28
9	3.99	34	34	25
9	3.9	29	38	28
9	3.78	36	40	24
9	3.74	30	37	25
9	3.72	25	41	26
8	4.26	36	15	22
8	4.25	44	23	20
8	3.33	34	17	22
8	3.3	45	16	24
8	3.28	41	17	20
8	3.26	39	28	17
7	4.93	20	27	41
7	4.35	23	21	42
7	3.53	12	29	43
7	3.4	17	29	41
7	3.29	12	30	38
7	3.13	23	21	37
6	3.82	21	17	22
6	3.65	18	19	22
6	3.61	27	13	21
6	3.58	23	14	21
6	3.4	14	18	23
6	2.95	14	22	21
5	4.15	23	57	33
5	4.1	14	54	35
5	3.93	21	60	36
5	3.79	18	51	32
5	3.5	17	54	32
5	3.44	19	55	35
4	6.57	42	63	35
4	4.98	42	62	32
4	3.89	41	61	40
4	3.61	45	62	36
3	4.81	10	45	37
3	3.53	18	44	36
3	2.88	20	46	37
3	2.74	12	49	37
3	2.64	18	49	35
2	4.92	45	54	32
2	3.27	45	57	36
1	3.8	42	26	38
1	3.55	44	24	43
1	3.45	42	25	40
1	3.16	40	19	45
1	3.11	41	22	45
