Cluster Index	Z	x	y	z	
11	6.14	-66	-54	18
11	5.85	0	57	18
11	5.84	-39	24	-18
11	5.83	-51	-81	30
11	5.6	-45	15	-15
11	5.57	6	45	-18
10	5.88	57	-9	-12
10	5.77	57	-3	-18
10	5.77	33	-21	-6
10	5.63	45	15	-30
10	5.58	51	-48	30
10	5.36	45	27	-9
9	5.54	21	-51	18
9	5.36	0	-57	36
9	5.06	0	-75	39
9	4.34	18	-57	33
9	4.28	-24	-63	27
9	4.27	-12	-54	36
8	5.86	-12	-33	69
8	4.83	9	-36	69
8	4.3	15	-27	75
8	4.27	27	-30	60
8	4.07	6	-24	57
8	3.99	0	-21	63
7	4.87	15	12	60
7	4.76	3	18	63
7	4.21	30	9	48
7	4.09	-9	6	63
7	3.49	27	3	51
7	3.47	6	6	60
6	5.01	-33	-84	-36
6	4.75	-21	-90	-36
6	4.68	-33	-90	-33
6	3.55	-21	-78	-36
6	3.47	-21	-72	-27
6	3.06	-30	-90	-21
5	5.94	-36	-30	-30
5	5.63	-27	-33	-21
5	4.12	-39	-36	-21
5	3.31	-24	-12	-33
5	3.02	-33	-15	-30
5	2.71	-9	-18	-18
4	4.66	12	-81	-42
4	4.18	30	-81	-30
4	3.41	21	-75	-24
4	3.36	39	-90	-30
4	3.01	27	-69	-27
4	2.56	12	-72	-27
3	4.68	27	9	0
3	4.4	3	12	12
3	3.9	3	-15	21
3	3.46	18	18	3
3	3.28	27	-3	9
3	3.04	27	6	-12
2	5.28	-42	-51	-57
2	4.8	-51	-48	-48
2	4.49	-45	-63	-57
2	3.78	-45	-69	-51
2	3.38	-51	-72	-51
2	3.13	-54	-57	-45
1	5.46	51	-63	-42
1	4.23	42	-45	-42
1	3.64	36	-48	-54
