Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
31	3572	0	89.7	9.97	35	15	22	32.8	22.8	19.4	182	48	25	19	45.9
30	368	4.18e-19	18.4	7.14	45	30	41	43.2	24.7	39.9	232	45	24	45	58.2
29	212	6.32e-13	12.2	5.41	22	19	37	21.3	21.1	36.5	77.6	22	16	36	40.2
28	115	2.86e-08	7.54	5.05	49	46	38	47.6	44.9	41.2	97.3	48	46	38	50.2
27	96	2.98e-07	6.53	5.48	14	27	45	16.6	27.7	44.6	113	17	24	45	42.1
26	93	4.77e-07	6.32	4.74	13	51	38	14.6	50.1	37.4	88.1	15	48	36	47.4
25	69	1.34e-05	4.87	6.67	48	27	28	49.8	28.8	27.9	76	50	30	28	38.9
24	69	1.34e-05	4.87	6.48	52	29	33	52.3	30.8	33.1	97.4	52	29	33	48.9
23	68	1.55e-05	4.81	5.92	34	62	19	35.4	61.7	20.2	70.6	34	62	19	34.6
22	65	2.41e-05	4.62	5.37	29	61	19	28.7	61.5	20.7	113	28	64	22	48.5
21	51	0.000212	3.67	5.45	17	47	18	17.9	45.5	18.8	62.9	19	44	18	37.7
20	47	0.000409	3.39	4.63	54	31	37	52.2	29.9	37	73.6	54	31	37	48
19	47	0.000409	3.39	5.41	11	44	19	10.1	40.5	21.1	50.8	11	44	19	30.4
18	45	0.000572	3.24	4.53	8	35	36	9.13	34.9	37.6	73.9	10	32	38	36.7
17	42	0.000955	3.02	5	15	36	35	17.2	36.3	34	66.3	13	37	33	33.9
16	40	0.00135	2.87	4.31	28	18	42	28.8	17.7	41.7	92.1	31	17	41	51.1
15	40	0.00135	2.87	4.8	20	46	37	19.6	45.9	36.8	98.8	20	46	36	50.4
14	36	0.00276	2.56	5.21	48	51	11	49.3	50.5	11.6	60	48	51	11	39.4
13	35	0.00331	2.48	5.31	50	50	34	49.3	50.1	34.3	67.1	49	50	34	46
12	33	0.0048	2.32	5.26	49	55	20	48.6	54.9	19.4	47.1	48	56	21	31.2
11	33	0.0048	2.32	5.55	27	29	6	27.4	27.7	4.76	448	28	28	1	90.3
10	28	0.0125	1.9	4.17	26	37	27	26.6	37.4	27	47.4	28	37	27	36.5
9	28	0.0125	1.9	5.39	26	56	46	28.7	56.8	46.3	64.4	32	57	46	35.1
8	27	0.0152	1.82	5.1	27	68	30	22.1	66.5	28.8	54	27	68	29	33.8
7	26	0.0186	1.73	4.69	48	31	45	48.4	31.7	45.7	128	48	32	46	63
6	24	0.0279	1.55	4.72	32	37	35	31.9	37.3	35	103	32	37	35	56.4
5	24	0.0279	1.55	4.41	13	47	24	13.1	47.4	24.2	87.4	16	49	24	60.9
4	24	0.0279	1.55	4.33	51	52	30	52	49.9	30.3	56.3	51	52	30	32.1
3	23	0.0343	1.46	5.41	17	50	45	17.3	47.2	45.2	87.9	17	45	45	40.1
2	23	0.0343	1.46	4.09	50	42	21	49.1	40.4	20.6	43.3	50	43	20	30.6
1	23	0.0343	1.46	3.73	31	40	12	31	40.8	11.6	85.5	31	41	11	63
