Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	691	1.37e-29	28.9	6.44	52	29	33	46.8	27.2	38.8	483	45	24	45	89.4
19	575	4.59e-26	25.3	6.98	46	44	45	46.6	48.8	39.3	238	49	48	42	89
18	396	4.12e-20	19.4	6.25	23	27	41	20.7	24.2	42.1	207	24	19	45	78.7
17	309	6.76e-17	16.2	6.71	44	15	22	44.6	16.7	25	192	42	14	27	64
16	268	2.81e-15	14.6	5.94	18	25	18	18.7	24.5	16.8	173	18	24	18	65.5
15	226	1.57e-13	12.8	5.96	43	23	20	44.7	26.2	18.8	182	44	23	19	71.2
14	192	4.89e-12	11.3	6.08	33	50	42	33.4	49.9	40.6	249	33	50	42	102
13	185	1.02e-11	11	5.73	45	58	28	45.7	59	27.8	160	46	61	29	72.9
12	138	1.83e-09	8.74	5.97	18	13	22	19.7	13.3	23	162	20	13	23	65.4
11	116	2.53e-08	7.6	5.49	17	25	8	22.1	22	8.61	94.3	18	25	8	56.8
10	109	5.96e-08	7.22	5.37	40	60	22	39.8	62.3	23.7	184	39	66	26	67.7
9	109	5.96e-08	7.22	5.03	16	58	28	16.2	59.1	28	118	16	60	24	65.3
8	81	2.44e-06	5.61	5.55	20	43	44	20	43.7	44.8	142	19	43	47	69
7	76	4.89e-06	5.31	5.63	32	19	42	32	19	41.7	149	30	18	41	82.3
6	62	3.8e-05	4.42	5.55	54	34	25	52.8	34.6	25.4	170	55	33	26	76.7
5	46	0.000484	3.32	4.83	13	29	27	13	28.7	27.6	118	13	29	27	63.6
4	37	0.00231	2.64	4.56	16	56	37	15.8	54.5	36.9	108	16	55	37	63.2
3	36	0.00276	2.56	4.47	28	17	19	28.7	16.8	17.8	134	29	17	19	69.3
2	24	0.0279	1.55	4.41	25	57	20	24.3	58.2	20	73.9	24	58	19	46.2
1	24	0.0279	1.55	5.05	34	36	54	34.2	35.4	53.9	179	34	36	54	109
