Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	814	4.07e-33	32.4	6.99	24	46	21	24.4	51.2	19.7	227	32	45	22	80.8
19	296	2.16e-16	15.7	6.73	44	12	27	45.3	17	21.1	94.8	44	13	27	43.6
18	280	9.26e-16	15	7.57	34	45	52	29.4	42	51.1	186	33	46	52	68.4
17	240	3.99e-14	13.4	6.57	39	54	19	41.7	53.6	18.2	147	41	53	17	64.6
16	139	1.63e-09	8.79	5.04	10	46	16	11.4	36.6	16.7	63.9	15	34	19	32.2
15	89	8.34e-07	6.08	5.92	24	18	7	26.2	17.7	7.89	80.9	25	18	8	43.1
14	74	6.5e-06	5.19	5.07	31	36	42	30.5	36.7	42.8	96.6	31	36	43	55.4
13	71	1e-05	5	5.57	52	38	43	49.2	36.8	44.9	87.8	46	38	47	46.9
12	59	6.01e-05	4.22	4.48	17	38	45	18.3	35.4	44.7	76.9	19	31	46	48.6
11	58	7.01e-05	4.15	4.3	36	47	26	35.2	48.6	25.8	92.8	35	46	28	60.5
10	58	7.01e-05	4.15	5.1	28	50	37	29.9	46.5	36.9	75.1	29	49	37	49.8
9	53	0.000154	3.81	4.98	21	35	18	20.3	36.4	16.3	99.5	20	35	18	59.5
8	51	0.000212	3.67	4.9	54	43	18	54.6	39.6	17.3	84.3	54	40	18	38.1
7	47	0.000409	3.39	5.01	33	36	37	32.7	35.3	37	76.6	33	36	37	52.5
6	45	0.000572	3.24	5.45	32	10	30	32.2	10.5	32.3	73.3	30	11	34	39.2
5	42	0.000955	3.02	4.43	20	17	19	19	19.4	20.2	83.2	16	23	19	43.8
4	34	0.00398	2.4	6.42	32	22	29	32.5	21.6	29	105	32	22	29	65.9
3	33	0.0048	2.32	5.98	42	29	20	42.4	29.6	18.9	119	42	28	19	60.4
2	25	0.0228	1.64	5.47	37	13	10	38.8	13.7	9.77	42.1	41	14	10	29.3
1	25	0.0228	1.64	5.28	38	45	21	38.2	45.7	21.4	111	38	44	21	73.7
