Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
18	265	3.72e-15	14.4	5.69	22	56	20	23.3	52.6	20.3	463	22	52	19	131
17	226	1.57e-13	12.8	4.89	16	28	26	13.6	25	27.9	212	12	23	24	90
16	202	1.74e-12	11.8	5.16	38	45	21	39.8	51.4	19.1	429	41	54	17	121
15	184	1.13e-11	10.9	5.05	16	44	12	17.5	39.8	15.6	210	22	46	20	89.4
14	156	2.36e-10	9.63	5.59	23	10	25	20.5	12.9	23	233	20	13	22	103
13	83	1.85e-06	5.73	5.55	19	29	17	17.5	27.3	19.2	248	19	29	17	125
12	80	2.8e-06	5.55	5.43	42	14	27	40.4	12.3	26.9	261	42	14	27	119
11	70	1.16e-05	4.94	5.27	35	28	40	33.7	28.3	41.3	191	32	27	41	114
10	69	1.34e-05	4.87	4.72	55	28	29	52.9	28.5	28.9	220	55	33	26	94.6
9	47	0.000409	3.39	4.44	9	39	33	9.59	40.8	33.2	155	11	44	34	82.2
8	47	0.000409	3.39	5.13	54	50	30	54.1	50.3	31	60.2	53	51	31	45.1
7	45	0.000572	3.24	5.15	29	32	28	30.6	31.4	27.8	304	30	30	28	189
6	37	0.00231	2.64	4.36	42	29	19	44.3	28.2	18.6	173	42	28	19	101
5	37	0.00231	2.64	6.02	24	46	52	24.2	43.5	52.2	208	28	44	53	74.1
4	30	0.00847	2.07	4.66	8	34	35	9.48	28.2	33.5	178	12	23	33	67.1
3	28	0.0125	1.9	3.91	33	34	35	32.6	33.7	35	192	32	35	35	117
2	25	0.0228	1.64	4.73	20	44	40	20.1	44.1	40.4	131	20	44	41	85.5
1	23	0.0343	1.46	4.27	16	49	36	16.5	49.1	35.4	208	15	48	36	153
