Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
11	388	7.95e-20	19.1	5.76	21	54	20	23.4	51.3	19.6	340	22	52	19	104
10	301	1.38e-16	15.9	5.43	51	47	12	42.2	49.5	17.9	181	40	46	18	89.4
9	259	6.52e-15	14.2	4.83	29	14	42	29.8	16.3	35.9	187	34	17	40	88.7
8	88	9.54e-07	6.02	4.12	23	11	25	20.2	14.7	22.4	129	20	21	19	69.4
7	67	1.79e-05	4.75	4.7	31	31	34	32.2	33.1	34.8	166	32	35	35	93.8
6	53	0.000154	3.81	5.53	36	59	25	34	60	25.9	204	31	63	28	105
5	52	0.000181	3.74	4.36	29	63	19	31.5	62.9	18.1	190	30	63	18	104
4	39	0.00161	2.79	4.45	9	41	36	9.84	39.3	35	119	11	37	33	69.9
3	34	0.00398	2.4	5.15	54	49	29	53.7	50.1	30.6	58.8	53	48	29	36
2	24	0.0279	1.55	4.33	13	26	32	12.1	25.7	32.4	127	11	25	33	75.8
1	23	0.0343	1.46	5.27	32	23	28	31.9	22.8	28.2	134	30	25	27	96.8
