Cluster Index	Z	x	y	z	
15	7.84	45	17	24
15	7.01	44	16	28
15	6.76	42	24	20
15	6.4	48	17	30
15	5.02	46	26	18
15	4.74	43	33	20
14	6.19	25	47	47
14	5.21	22	42	44
14	5.01	25	44	42
14	4.81	22	39	45
14	4.16	23	50	39
14	3.55	24	49	42
13	7.63	21	15	24
13	6.21	23	14	20
13	4.26	27	13	20
12	7.07	21	22	22
12	4.15	18	30	22
12	3.89	22	27	19
12	3.69	22	30	18
12	3.55	19	30	20
11	5.46	31	25	28
11	5.19	30	27	31
11	4.72	33	25	27
11	4.4	30	29	27
11	3.58	26	21	33
11	3.5	33	24	23
10	6.7	31	12	24
10	5.59	27	9	28
10	4.87	30	10	27
10	4.02	30	12	20
10	3.41	23	10	27
9	6.98	27	67	30
8	6.13	35	15	22
8	5.36	40	16	21
8	4.98	40	11	21
7	4.84	41	24	39
7	4.51	44	21	34
6	5.42	32	21	15
6	4.36	29	22	13
5	4.61	31	23	46
5	4.09	29	25	47
5	3.89	36	23	45
4	4.56	32	28	19
4	4.11	34	23	18
4	3.63	36	25	20
4	3.45	35	29	18
4	3.34	31	25	17
3	5.59	54	34	38
3	3.58	52	34	36
2	4.4	39	22	10
2	3.97	37	19	10
1	3.78	43	55	36
1	3.77	42	52	36
1	3.32	42	55	34
