Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
21	891	3.1e-35	34.5	5.93	41	47	48	44.3	54.3	37.6	190	48	55	38	67.2
20	778	4.19e-32	31.4	6.65	45	17	24	43.7	22.8	20.4	130	43	24	19	51.8
19	538	6.83e-25	24.2	5.69	40	27	43	46.5	27.6	41.9	299	45	24	45	71.8
18	281	8.45e-16	15.1	6.38	23	28	41	19.9	26.2	41.1	139	21	26	43	59
17	196	3.23e-12	11.5	5.63	21	23	21	18.9	23.2	18.5	138	18	23	18	58.2
16	117	2.24e-08	7.65	6.09	20	55	32	19.3	58.9	29.9	158	20	64	30	59
15	91	5.96e-07	6.22	6	24	14	20	21.2	14.5	22.3	89.5	24	14	20	53
14	89	8.34e-07	6.08	6.04	28	17	43	31.7	19.1	42.8	118	29	18	42	64.5
13	78	3.7e-06	5.43	5.1	23	48	45	23.9	48.3	45.3	60.9	25	51	48	38
12	71	1e-05	5	4.87	35	53	36	33.7	53.4	37.2	138	34	53	36	80.2
11	69	1.34e-05	4.87	5.24	20	44	47	20.4	43.5	45.9	116	19	44	47	52.7
10	69	1.34e-05	4.87	5.27	35	24	22	34.7	23.7	20.5	99.3	36	26	24	46.6
9	68	1.55e-05	4.81	4.32	48	49	30	47	49.5	27.4	113	51	48	26	61.2
8	64	2.81e-05	4.55	5.07	33	48	41	33.2	49.2	41.4	169	33	50	42	89.4
7	58	7.01e-05	4.15	4.33	31	12	24	29.7	14.8	20.4	105	29	16	20	57.3
6	57	8.19e-05	4.09	5.05	17	54	40	17.7	54.6	38.2	123	17	56	37	58.9
5	52	0.000181	3.74	5.27	27	31	22	23.8	30.5	20.3	96.6	26	31	22	56.6
4	41	0.00114	2.94	5.08	25	21	7	25.4	21.1	8	68.2	26	21	8	51.3
3	30	0.00847	2.07	4.91	39	63	23	38.8	62.9	23	62.8	40	63	23	42.5
2	23	0.0343	1.46	4.8	23	34	9	22.1	33.1	9.9	85.4	23	33	9	60.2
1	22	0.0423	1.37	4.44	35	36	55	34.5	35.8	54.6	129	35	37	54	76.2
