Cluster Index	Z	x	y	z	
21	5.93	41	47	48
21	5.71	42	54	36
21	5.71	46	63	30
21	5.7	47	55	38
21	5.59	45	57	29
21	5.59	47	58	37
20	6.65	45	17	24
20	6.41	42	24	20
20	6.41	39	14	21
20	5.63	43	32	16
20	5.49	41	33	20
20	5.2	46	23	25
19	5.69	40	27	43
19	5.61	50	32	42
19	4.93	49	29	43
19	4.88	41	26	40
19	4.71	46	31	40
19	4.53	45	25	46
18	6.38	23	28	41
18	4.85	17	30	39
18	4.8	20	22	41
18	4.62	20	27	38
18	4.45	21	21	44
18	4.36	14	30	44
17	5.63	21	23	21
17	5.5	21	25	16
17	5.38	20	22	16
17	5.29	18	24	19
17	4.52	18	24	22
17	4.32	17	21	22
16	6.09	20	55	32
16	4.92	19	55	29
16	4.39	17	60	30
16	4.31	21	64	30
16	4.27	22	62	29
15	6	24	14	20
15	5.28	17	15	23
14	6.04	28	17	43
14	4.95	36	18	44
14	4.47	33	21	43
13	5.1	23	48	45
13	5.08	26	47	44
13	3.99	24	49	49
13	3.81	25	51	48
12	4.87	35	53	36
11	5.24	20	44	47
11	4.98	21	43	45
10	5.27	35	24	22
10	5.15	36	26	23
10	4.44	35	22	19
10	3.94	33	22	16
10	3.4	33	25	16
9	4.32	48	49	30
9	4.24	51	47	31
9	3.81	42	52	25
9	3.72	50	48	27
9	3.58	42	50	22
9	3.47	44	50	27
8	5.07	33	48	41
7	4.33	31	12	24
7	4.16	29	17	20
7	4.02	30	14	21
7	3.69	31	17	16
7	3.63	31	10	26
6	5.05	17	54	40
6	5	17	56	37
6	3.77	19	53	37
5	5.27	27	31	22
5	5.22	25	31	21
4	5.08	25	21	7
4	4.12	29	19	9
3	4.91	39	63	23
3	4.05	39	63	25
2	4.8	23	34	9
2	4.54	21	32	11
1	4.44	35	36	55
1	4.35	34	34	55
