Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	1126	2.37e-41	40.6	7.36	48	49	42	42.2	51.8	41	311	48	48	42	93.9
19	1028	7.38e-39	38.1	8.54	43	22	46	45.5	25.8	43.2	660	46	24	45	106
18	1002	3.49e-38	37.5	9.29	48	57	22	45	58.2	24.3	308	50	54	24	83.9
17	702	6.51e-30	29.2	7.99	54	40	17	52.2	33.5	20.7	215	55	32	24	71.7
16	290	3.72e-16	15.4	6.82	15	21	40	15.5	24.1	41.2	230	17	25	45	82.3
15	274	1.61e-15	14.8	6.47	17	61	25	16.9	58.7	25.2	177	19	64	27	75.2
14	247	2.04e-14	13.7	5.89	15	20	13	17.6	20.6	13.2	127	16	20	13	59.7
13	113	5.96e-08	7.22	6.41	12	33	21	10.8	32.3	23	104	10	34	24	48.9
12	103	1.19e-07	6.92	5.99	24	61	21	25.8	58.2	19.3	106	25	53	19	53.9
11	101	1.79e-07	6.75	6.99	34	38	55	34	35.9	54	214	35	37	54	92.7
10	89	8.34e-07	6.08	5.33	32	13	38	32.9	15.9	39.4	121	34	17	42	63.3
9	61	4.42e-05	4.35	4.85	18	48	16	17.4	46.5	16	101	20	48	15	53.7
8	55	0.000112	3.95	6.37	35	12	24	34.3	11.1	24.8	107	34	12	24	62.8
7	55	0.000112	3.95	4.73	35	23	23	36.1	22.6	23.8	113	36	25	24	71.2
6	42	0.000955	3.02	5.05	35	14	18	37.4	13.6	17.8	120	36	14	17	64.7
5	40	0.00135	2.87	5.4	18	52	42	16.6	51.4	40.5	127	14	50	39	64.4
4	37	0.00231	2.64	4.34	28	16	20	27.1	16.5	18.3	138	28	16	20	73.8
3	26	0.0186	1.73	4.95	33	44	51	32.8	44.8	50.6	106	32	43	52	71
2	25	0.0228	1.64	5.2	36	36	14	35.9	36.1	13.6	95.2	37	37	14	65.3
1	23	0.0343	1.46	5.09	40	27	5	39.9	26.7	5.05	80.2	40	27	6	59.1
