Cluster Index	Z	x	y	z	
14	5.87	-15	-63	6
14	4.92	0	-81	9
14	4.83	-33	-57	-18
14	4.83	15	-45	-3
14	4.79	15	-54	3
14	4.77	-33	-51	-18
13	5.13	45	-75	-15
13	4.91	48	-57	-18
13	4.82	48	-72	-6
13	4.25	45	-87	-6
13	3.87	42	-72	12
13	3.42	54	-72	12
12	4.87	-27	-30	63
12	4.81	-30	-33	69
12	4.07	-45	-21	60
12	3.61	-42	-21	51
12	3.54	-27	-27	78
12	3.5	-39	-24	69
11	4.54	51	-33	45
11	4.35	45	-39	48
11	3.97	54	-30	54
11	3.88	57	-24	57
11	3.66	57	-18	57
10	5.6	6	30	57
10	4.1	9	24	66
10	3.72	-3	27	60
10	3.71	-3	21	60
10	3.57	15	30	57
10	3.45	3	36	48
9	4.68	0	-15	69
9	4.56	3	-15	57
9	3.81	-3	-21	48
8	4.78	0	-9	33
7	4.13	39	6	30
7	3.91	42	9	24
7	3.77	45	15	33
7	3.66	45	9	33
6	4.67	45	-57	15
5	4.73	24	-63	51
4	5.36	30	-72	24
3	4.9	45	-3	48
2	4.24	-57	-57	33
1	4.42	-15	-24	6
