Cluster Index	Z	x	y	z	
18	13.7	-15	-105	3
18	12.9	-18	-96	-6
18	12.8	15	-96	6
18	12	24	-96	9
18	11.9	18	-102	18
18	11.9	-3	-90	6
17	8.03	48	18	-6
17	7.94	48	39	12
17	7.14	36	18	3
17	6.21	24	39	-18
17	6.08	39	57	18
17	6.04	45	30	24
16	7.17	54	-42	33
16	6	54	-51	51
16	5.91	54	-36	57
16	5.39	63	-42	42
16	5.03	42	-54	57
16	4.57	60	-57	36
15	8.77	-24	-24	81
15	7.62	-36	-39	72
15	6.37	-30	-9	75
15	5.62	-63	-18	42
15	5.53	-48	-33	66
15	5.5	-51	-30	60
14	6.68	3	-33	27
14	4.84	3	0	30
14	4.8	6	-15	30
13	6.19	-48	0	0
13	5.46	-48	9	-6
13	4.95	-36	3	12
13	4.47	-33	21	3
13	3.99	-33	18	9
13	3.75	-48	6	15
12	6.51	3	21	39
12	5.94	3	6	48
12	4.62	6	39	39
12	3.23	-6	21	42
11	6.06	48	0	54
11	5.8	39	-3	60
11	5.03	45	6	36
11	4.7	42	15	42
11	4.38	54	9	48
11	4.22	54	9	42
10	8.49	-63	-21	21
9	6.62	3	3	81
9	5.75	-9	-3	84
9	5.55	-3	9	81
9	3.49	-21	-6	81
8	6.55	-57	-45	3
7	5.36	-54	-45	30
7	4.7	-63	-42	30
6	5.19	60	-24	-21
6	4.13	66	-15	-27
5	5.76	-45	57	-12
5	4.06	-33	66	-9
4	3.82	-54	39	9
4	3.79	-48	39	9
4	3.78	-48	45	3
3	4.72	-21	51	-21
3	3.97	-24	36	-18
3	3.86	-21	39	-24
3	3.77	-21	45	-27
2	4.63	-57	-3	48
1	4.84	-24	6	-9
