Cluster Index	Z	x	y	z	
16	9.97	-18	-15	66
16	7.64	15	3	72
16	7.36	15	-9	72
16	7.3	6	3	66
16	7.07	-30	-27	57
16	6.9	-9	0	54
15	9.72	-27	-93	9
15	8.99	-24	-102	12
15	8.95	-12	-99	0
15	6.88	-30	-93	21
15	6.12	-24	-93	27
15	5.32	-3	-72	60
14	9.46	24	-99	12
14	9.04	30	-96	12
14	8.37	24	-96	-6
14	7.33	21	-93	30
14	6.69	27	-96	24
14	6.6	42	-69	-15
13	6.14	66	-42	33
13	5.6	45	-54	6
13	5.4	51	-42	27
13	5.22	42	-66	6
13	5.02	60	-45	21
13	4.96	54	-75	6
12	5.94	6	-60	-12
12	5.47	9	-60	-18
12	5.43	24	-45	-18
12	5.17	15	-51	-15
12	4.6	42	-48	-30
12	4.03	36	-54	-24
11	6.25	63	9	12
11	5.69	33	9	27
11	5.02	54	18	24
11	4.68	36	24	0
11	4.29	33	15	9
11	4.24	45	24	9
10	5.54	33	-69	27
10	4.86	21	-69	33
10	4.79	12	-69	42
10	4.75	27	-63	42
9	5.57	-6	-21	27
9	5.38	-6	-30	27
9	4.22	6	-18	30
9	4.14	9	-12	30
9	3.83	-6	-3	30
8	6.8	48	-3	48
8	6.44	36	-3	45
8	5.92	51	3	42
8	3.53	39	-12	57
7	7.15	36	-42	42
6	5	-30	-69	33
5	5.03	-33	-54	-33
5	4.17	-39	-66	-27
4	5.34	39	33	27
3	5.01	57	-33	45
3	3.25	51	-45	48
2	4.87	57	-24	-6
2	3.56	63	-27	-3
1	5.01	51	6	0
