Cluster Index	Z	x	y	z	
13	6.09	51	-81	18
13	4.87	27	-57	30
13	4.56	33	-48	6
13	4.51	63	-63	15
13	4.5	42	-51	27
13	4.35	51	-81	-3
12	6.24	-72	-18	-24
12	5.73	-72	-15	-30
12	5.08	-36	12	-42
12	4.91	-39	9	-30
12	4.57	-60	-6	-18
12	4.26	-36	27	-18
11	5.34	6	45	-18
11	5.03	6	54	-15
11	4.85	-9	54	-12
11	4.73	-3	45	-3
11	4.69	-3	54	-3
11	4.53	0	57	-9
10	5.02	39	30	-18
10	5.01	45	-27	-12
10	4.68	48	15	-15
10	4.6	57	-6	-18
10	4.5	57	-9	-12
10	4.03	63	3	-15
9	5.52	72	-15	0
9	4.87	63	-54	39
9	4.71	69	-33	33
9	3.8	57	-18	45
9	3.77	69	-18	33
9	3.74	66	-27	48
8	4.46	36	-15	72
8	3.68	39	-30	72
8	3.61	42	-24	54
8	3.54	36	-30	60
8	3.5	36	-18	63
8	3.24	24	-42	54
7	7.69	-21	-84	-57
7	6.62	-39	-81	-57
7	4.92	-33	-87	-45
7	3.85	-21	-93	-48
7	3.49	-27	-69	-66
6	4.47	-15	48	30
6	4.35	-21	33	36
6	4.14	-18	51	39
6	4.12	-18	39	33
6	2.63	-15	33	51
5	5.39	27	15	-39
5	4.31	36	18	-45
5	4.3	39	15	-39
5	3.8	33	6	-27
5	3.7	63	9	-33
5	3.58	42	9	-45
4	4.65	60	33	18
4	4.61	57	24	15
4	3.93	45	30	-6
4	3.76	54	30	0
4	2.9	42	18	12
4	2.77	39	18	21
3	5.28	15	-84	-57
3	4.57	39	-66	-63
3	4.5	24	-81	-60
3	4.05	33	-75	-63
3	3.42	3	-75	-57
3	3.09	3	-69	-51
2	3.77	-54	-75	30
2	3.31	-39	-60	30
2	3.15	-66	-51	21
2	3.07	-42	-63	21
2	2.52	-30	-54	18
2	2.5	-33	-66	27
1	4.18	-3	-30	-39
1	4.09	-18	-36	-39
1	3.48	12	-36	-39
