Cluster Index	Z	x	y	z	
5	4.76	15	-3	27
5	4.48	36	15	24
5	4.05	21	9	0
5	3.92	45	12	27
5	3.81	21	15	-9
5	3.67	24	6	-9
4	5.37	-6	-102	-3
4	4.38	-18	-108	0
4	4.14	-57	-69	-15
4	4.13	-33	-99	-3
4	4.03	-33	-96	-9
4	3.71	-36	-93	-27
3	3.85	-9	0	18
3	3.82	-15	12	6
3	3.75	-18	-3	21
3	3.74	-24	3	0
3	3.58	-18	9	12
3	3.19	-9	-15	18
2	4.93	-57	18	30
2	3.48	-51	21	18
2	3.39	-60	18	18
2	3.22	-33	18	24
2	3.12	-42	15	30
2	2.77	-48	3	33
1	3.78	-48	-15	30
1	3.74	-42	-9	39
1	3.12	-36	-15	33
1	2.81	-27	-21	33
1	2.47	-30	-15	39
