Cluster Index	Z	x	y	z	
16	4.91	36	19	12
16	4.67	32	18	12
16	4.53	30	18	12
16	4.44	34	18	20
16	4.4	39	18	14
16	4.17	32	23	13
15	5.88	19	43	45
15	5.86	23	43	43
15	5.33	19	38	44
15	5.16	17	39	44
15	5.01	22	37	42
15	4.85	23	40	50
14	5.86	45	49	35
14	5.39	48	53	32
14	5.36	45	44	44
14	5.34	50	53	33
14	4.67	50	50	38
14	4.14	44	47	39
13	5.19	23	24	43
13	4.7	22	22	36
13	4.55	24	20	39
13	4.32	25	21	46
13	4.28	28	21	48
13	4.23	22	22	47
12	5.41	49	28	33
12	5.24	50	27	31
12	5.05	52	25	31
12	4.77	53	30	37
12	4.46	48	24	33
12	4.41	52	23	29
11	6.97	14	22	35
11	4.35	13	28	39
11	3.77	13	25	41
11	2.71	17	31	42
10	4.77	16	44	38
10	4.65	20	48	35
10	4.53	14	48	34
10	4.53	13	49	37
10	3.56	14	47	42
10	3.55	20	51	33
9	4.66	29	37	29
9	4.37	27	37	30
9	4.13	28	30	28
9	3.96	30	37	25
9	3.72	29	30	33
9	3.72	34	29	33
8	4.33	30	47	42
8	4.14	30	48	40
8	4.06	34	52	43
8	3.97	31	54	44
8	3.55	35	47	38
8	3.25	36	49	41
7	4.61	29	58	15
7	4.15	36	52	23
7	3.89	32	47	24
7	3.88	27	52	23
7	3.67	37	44	25
7	3.46	32	52	24
6	5.76	23	16	21
6	4.89	22	16	23
6	4.27	30	11	24
6	3.4	19	15	22
6	3.31	34	12	24
6	3.11	24	13	24
5	4.5	41	23	41
5	4.4	42	22	39
5	3.66	44	20	37
5	2.7	41	27	45
4	3.46	21	63	29
4	3.29	19	60	32
4	3.28	25	65	32
4	3.25	20	62	32
4	3.25	21	64	32
4	3.15	25	61	34
3	4.5	40	62	23
3	4.15	45	59	24
3	3.85	37	60	22
3	3.49	44	56	25
3	3.38	35	61	19
3	3.32	33	63	18
2	5.34	17	21	22
2	3.54	12	21	23
2	3.14	21	26	22
1	4.81	48	24	22
1	3.31	45	25	22
1	2.69	47	20	19
1	2.68	50	21	17
1	2.53	49	19	18
