Cluster Index	Z	x	y	z	
10	7.15	38	16	25
10	6.69	41	13	24
10	6.64	22	18	19
10	6.32	39	18	22
10	6.25	24	18	19
10	5.95	19	15	22
9	5.57	41	23	38
9	4.93	44	29	41
9	4.81	46	29	44
9	4.76	36	20	44
9	4.72	36	20	46
9	4.11	41	25	44
8	5.8	45	60	30
8	5.1	49	46	31
8	4.47	46	54	31
8	4.12	39	58	39
8	4.12	46	56	38
8	4.05	47	50	27
7	5.63	22	22	36
7	4.62	24	24	45
7	4.59	24	19	40
7	4.32	25	24	51
7	3.9	21	26	40
7	3.9	22	29	38
6	4.37	21	37	50
6	4.14	23	35	51
6	3.52	22	40	50
6	3.52	25	40	51
6	3.4	18	38	45
6	3.1	28	40	53
5	4.67	44	43	42
5	4.04	42	47	47
5	3.84	39	52	47
5	3.57	43	44	47
5	3.49	45	49	43
5	3.04	40	47	42
4	4.31	34	48	43
4	3.8	34	53	40
4	3.26	29	49	41
3	4.4	17	46	39
3	3.87	19	47	36
3	2.98	21	47	38
3	2.63	13	48	40
3	2.52	24	49	38
3	2.48	19	42	38
2	4.83	20	62	32
2	4.31	14	54	36
2	4.26	15	56	36
2	3.64	17	61	34
2	3.34	16	56	32
2	3.32	17	59	32
1	4.18	23	41	43
1	3.96	24	44	44
