Cluster Index	Z	x	y	z	
11	10	27	9	27
11	9.31	26	13	25
11	7.19	40	12	29
11	7.18	37	12	28
11	7	40	12	24
11	6.94	36	10	29
10	4.99	51	57	23
10	4.85	38	61	17
10	4.73	39	65	22
10	4.68	49	51	24
10	4.66	52	55	24
10	4.56	45	50	25
9	4.84	33	50	42
9	4.75	33	59	39
9	4.71	35	53	39
9	4.56	34	60	44
9	4.51	34	56	46
9	4.46	33	56	41
8	4.14	9	30	32
8	4.08	12	29	26
8	4.07	15	33	26
8	3.97	16	34	23
8	3.79	10	27	33
8	3.53	12	23	27
7	4.36	14	58	23
7	4.21	22	50	23
7	4.03	13	53	23
7	3.93	18	53	25
7	3.85	20	61	26
7	3.81	16	53	26
6	4.88	54	34	23
6	4.43	49	27	18
6	4.21	49	30	19
6	3.75	46	29	26
6	3.48	48	33	26
6	3.45	46	34	19
5	4.53	52	27	39
5	3.74	50	29	43
5	3.68	45	26	45
5	3.61	46	29	45
5	3.58	49	26	43
5	3.5	51	24	37
4	5.03	45	47	40
4	3.75	49	48	44
4	3.42	49	49	40
4	3.32	48	52	43
3	5.38	24	36	54
3	3.76	21	32	51
3	3.51	17	31	44
3	3.23	16	32	48
3	2.89	19	33	40
3	2.79	17	34	42
2	3.85	13	47	41
2	3.55	14	49	38
2	2.87	15	49	31
2	2.83	14	52	29
2	2.82	11	49	30
2	2.82	18	48	39
1	7.5	49	18	21
1	3.95	45	14	20
