Cluster Index	Z	x	y	z	
6	4.28	27	63	40
6	3.95	33	67	33
6	3.62	31	62	39
6	3.34	30	64	40
6	3.25	24	60	40
6	3.2	24	64	33
5	3.36	13	23	34
5	3.22	14	22	31
5	3.16	16	19	37
5	3.14	15	21	36
5	3.04	15	25	31
5	2.96	19	21	37
4	3.76	28	31	46
4	3.69	29	33	54
4	3.53	30	31	47
4	3.47	31	23	49
4	3.29	30	29	49
4	3.26	32	38	50
3	4.05	32	23	15
3	3.99	32	25	15
3	3.52	33	27	21
3	3.16	38	31	19
3	3.13	27	31	17
3	3.08	29	28	20
2	3.89	18	50	32
2	3.13	13	51	31
2	2.71	12	50	34
1	4.33	16	49	15
1	3.27	13	46	17
1	3.08	12	48	15
