Cluster Index	Z	x	y	z	
9	8.57	23	13	28
9	6.78	46	21	21
9	6.58	41	13	31
9	6.06	39	14	21
9	6.04	44	30	40
9	6	46	31	40
8	5.45	49	45	40
8	4.93	43	47	35
8	4.75	45	43	41
8	4.71	46	53	30
8	4.6	47	43	44
8	4.49	53	46	30
7	4.82	19	26	7
7	4.65	22	22	8
7	4.28	24	24	5
7	4.14	21	24	6
7	4.13	20	26	15
7	4	14	27	18
6	7.02	26	39	48
6	4.86	22	36	45
6	4.43	19	39	45
6	3.44	19	42	43
6	2.99	30	42	53
5	4.52	34	33	17
5	4.51	30	38	15
5	4.11	32	35	17
5	4.06	27	46	19
5	3.78	25	48	20
5	3.74	23	45	17
4	5.35	21	66	25
4	4.51	16	62	24
4	4.28	19	61	22
4	3.45	23	60	29
4	3.43	26	67	26
4	3.12	25	66	29
3	4.19	50	27	11
3	4.16	44	21	7
3	4.08	47	23	10
3	3.84	49	25	13
3	3.84	47	25	10
3	3.75	46	23	12
2	4.77	36	42	51
2	4.73	34	45	47
2	4.38	34	47	45
2	3.66	37	45	50
1	4.11	43	49	20
1	3.96	38	56	18
1	3.84	36	45	19
1	3.46	40	52	18
1	3.45	44	52	19
1	3.17	36	41	22
