Cluster Index	Z	x	y	z	
8	9.76	27	9	27
8	8.82	26	12	24
8	8.28	36	11	28
8	8.17	40	13	29
8	7.82	38	10	32
8	7.65	32	13	27
7	5.74	41	64	23
7	5.28	48	59	28
7	5.22	47	57	31
7	4.5	47	51	24
7	4.39	48	49	28
7	4.15	44	49	27
6	4.88	52	37	19
6	4.35	54	39	17
6	4.18	56	32	24
6	3.94	53	47	15
6	3.85	55	42	19
6	3.81	55	37	18
5	4.94	49	27	43
5	4	49	24	44
5	3.55	51	30	37
5	3.19	51	24	37
5	3.11	53	29	40
4	4.01	26	40	34
4	3.87	33	33	35
4	3.52	38	42	34
4	3.43	32	36	36
4	3.05	36	39	36
4	2.75	26	45	32
3	3.33	11	44	34
3	3.14	15	39	40
3	3.01	12	38	40
3	3	12	39	38
3	2.93	18	38	39
3	2.65	17	40	37
2	5.22	49	27	17
2	4.48	47	23	18
2	4.25	44	24	21
2	3.76	47	27	18
2	3.35	47	29	22
2	2.93	50	31	23
1	4.03	17	25	12
1	3.74	17	24	14
1	3.65	13	22	18
1	3.55	15	22	17
1	3.37	17	19	19
1	3.2	22	23	13
