Cluster Index	Z	x	y	z	
7	7.49	39	12	24
7	7.28	40	11	30
7	7.12	39	13	36
7	6.33	43	21	22
7	5.88	37	11	30
7	5.38	46	21	21
6	6.6	26	39	48
6	5.3	37	42	50
6	5.05	37	46	49
6	4.61	25	32	48
6	4.5	30	43	49
6	4.43	21	41	41
5	8.17	23	12	28
5	7.61	29	10	26
5	7.23	24	10	29
5	6.9	24	14	22
5	6.75	25	12	23
5	5.12	24	13	35
4	5.47	34	35	22
4	4.34	29	36	27
4	4.19	34	38	26
4	3.68	34	43	27
4	3.51	28	35	21
4	3.4	29	35	24
3	3.93	42	49	28
3	3.91	47	52	30
3	3.79	44	54	25
3	3.46	39	48	25
2	5.04	48	43	43
2	4.55	49	45	40
2	2.5	51	47	42
1	4.29	49	30	36
1	2.58	53	31	37
