Cluster Index	Z	x	y	z	
6	7.83	-72	-15	18
6	7.44	-48	27	-27
6	7.37	63	-48	6
6	7.19	75	-42	-3
6	7.16	54	6	-27
6	6.88	-24	12	-39
5	8.12	54	51	-15
5	7.19	54	51	6
5	6.34	30	66	12
5	6.29	39	66	6
5	6.29	3	60	21
5	6.13	9	57	15
4	6.34	-69	0	36
4	5.02	-42	0	24
4	4.77	-42	-3	30
4	4.53	-54	3	30
4	4.48	-51	3	12
4	4.19	-66	6	39
3	7.75	-21	60	-15
3	6.91	-30	69	-6
3	5.5	-18	69	-3
3	5.16	-24	72	0
2	4.56	21	-78	-24
2	4.32	30	-78	-36
2	4.29	24	-69	-27
2	3.63	21	-81	-36
2	3.56	33	-66	-30
1	3.97	36	-36	-36
1	3.91	51	-60	-33
1	3.9	42	-51	-36
1	3.82	42	-42	-48
1	3.78	33	-48	-48
1	3.54	36	-42	-51
