csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_32	aroma_motion_33	aroma_motion_35	aroma_motion_37	aroma_motion_39	aroma_motion_51	aroma_motion_54	aroma_motion_58	aroma_motion_61	aroma_motion_63	aroma_motion_65	aroma_motion_67	aroma_motion_70
15140.025825366552	n/a	n/a	229220381.99276617	11826.166286239153	n/a	139858209.02977955	n/a	10615.98938040637	n/a	112699230.52490084	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.09402e-09	n/a	n/a	1.67609997604e-17	0.025115	n/a	0.0006307632250000001	n/a	0.008639199999999998	n/a	n/a	7.463577663999997e-05	-0.0015443	n/a	n/a	2.3848624900000003e-06	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14984.801337163328	-155.2244882032246	24094.641737953018	224544271.11425185	11830.61239247458	4.446106235427578	139963389.58097312	19.767860656707988	10556.722273333371	-59.26710707299935	111444385.1562929	3512.5899808023696	0.913954	24.102308	0.05328929640597999	-0.024897352999999997	0.015871330700000002	-0.0636099777	0.0662422872	-0.0442944086	0.0169198586	-0.0062971074	-0.0363796977	-0.0208391265	0.0087803429	-0.0088709516	0.0549723265	-0.0508196512	0.032181090600000004	-0.019288394599999998	0.0026060713	-0.012815550700000001	0.029546014	-0.0401279357	0.00438301	-0.06162402030000001	0.051822716399999996	-0.0474534548	-0.0169837904	-0.0274391052	0.043005373300000004	-0.0027001943	0.0761492209	-0.0062148981	-0.0357814537	-0.021282677200000003	0.0106773746	-0.0016413410000000002	0.05434699900000002	0.0541415987	-0.0413013685	0.0039557609999999995	-0.0019321476000000001	0.0229012445	-0.0189699705	0.0499313759	-0.031299196099999996	0.078327782	-0.0370197819	0.0177243305	0.0319156242	0.08275939139999999	0.082755799	0.0827498118	0.0827414299	0.0827306537	0.0827174834	0.0	4.90805e-05	4.907640598e-05	2.4084936239137797e-09	2.40889548025e-09	0.0245348	-0.0005802000000000028	0.00060195641104	3.366320400000034e-07	-0.0200487	-0.028687899999999995	0.0008229956064099997	0.00040195037169	-0.00109531	0.00044899	2.015920201e-07	1.1997039961e-06	3.04524e-05	3.04524e-05	9.273486657599996e-10	9.273486657599996e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7586090476	-0.8591926249	-0.3061253225	1.126647224	0.9140235402	-0.6811575424	0.2663488278	0.9215205771	0.7149988614	1.054001921	-0.9562544962	-1.119354565	0.4148641274	-0.2519817725	0.8051482439	-0.05954063503	1.364402106	0.9927864943	-0.1883515293	0.1751482901	0.4232129156	1.419338145	-0.3197635868	0.8450167351	-1.010913205	-0.6923222467	0.421442551	1.043127045	-0.2921200015	0.2716730255	-0.5184081664	0.1091318899	0.8021774489	-1.203054311	-0.6194398881	-0.659385555
14938.268384181709	-46.532952981619026	2165.315713189567	223151862.3178428	11832.88946128714	2.2770688125601737	140017273.00304028	5.1850423771342005	10539.3606947596	-17.361578573771116	111078123.85424356	301.4244105732282	0.8701200000000001	22.946348	0.14536894050000002	-0.022746794900000002	0.0090416035	-0.0362949546	0.0292059627	-0.058181315	-0.0013936238000000001	-0.0201750786	-0.0094598388	-0.0395790586	0.00978851	0.039237220499999996	0.0298868815	-0.0663690574	0.1166249832	-0.011094013799999998	-0.0152061844	0.0304207601	0.0585467133	-0.0232614839	-0.029626576	0.0080285736	-0.0405405732	-0.0674271448	-0.017356288	0.0034870596999999996	0.0202857884	-0.0104730612	0.0479883075	-0.021182657999999997	-0.0122520708	-0.0458223364	0.0134396899	0.0280640125	0.0191984481	0.0573879909	-0.11902631	0.05798232480000001	0.0329313519	-0.0168503921	-0.0418650335	0.0413227181	-0.0154294183	-0.004617131599999999	0.0229457827	-0.042526365499999996	0.0833342069	0.0827498118	0.0827174834	0.0826636121	0.0825882119	0.08249130240000001	0.08237290900000001	0.0	-0.0184931	-0.0185421805	0.0003438124576945802	0.00034199474760999993	0.0595909	0.035056100000000014	0.0035510753628100007	0.0012289301472100005	0.00410469	0.02415339	0.0005833862484921	1.68484799961e-05	-0.00174213	-0.00064682	4.183761124e-07	3.0350169369e-06	-0.000324202	-0.0003546544	1.2577974343935999e-07	1.0510693680399999e-07	0.000350871	0.000350871	1.23110458641e-07	1.23110458641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7750300099	-0.6468843191	-0.5685403912	0.2588548392	0.9141346644	-0.7733355	0.3638393955	1.251020575	0.7147152506	1.048649131	-0.7382558854	-1.15656266	0.3511949105	-0.2847117838	0.8012629978	-0.1779801356	1.259746209	1.158839538	0.06264713994	0.4033827615	0.817609536	1.320307943	-0.4328652074	0.9306195638	1.052727827	-0.5511132211	0.2776202777	0.7214056466	-1.217619443	0.7075871958	-0.6301313334	-0.1907803388	0.5052941557	-0.9110707544	0.3557893488	0.1973543734
14931.2177209145	-7.050663267209528	49.71185250757775	222941262.6293512	11810.434242069972	-22.455219217168636	139486356.98625892	504.2368700910995	10525.577785362393	-13.782909397206822	110787787.7157143	189.96859145161213	0.836511	22.060038	0.11070656	-0.0289891398	0.0006098494	-0.0280949962	0.014998976499999999	-0.0012002708	-0.0397635832	-0.011493143999999999	0.0061356156999999995	-0.0103150755	-0.0043677340999999995	0.0475947138	-0.0063220407999999995	-0.0408966467	0.0332919572	0.0044581197	-0.0165969404	-0.0507486738	0.0035230159000000007	-0.1005471331	0.0547018634	-0.025726724399999998	0.0323054852	-0.014670994599999999	-0.0190028215	0.006059131800000001	0.0160956828	-0.028797706699999998	0.034091094	-0.013523533400000001	0.0045685123	-0.0114001805	-0.0022927188	0.0353174646	-0.014176103999999997	0.042730026	-0.026630578	0.0440601984	-0.0254621574	0.074400222	0.0119285348	0.1181315084	0.0024784653	0.023839046000000003	-0.0090861212	0.0055113945999999995	-0.022567732799999997	0.0827306537	0.0826408699	0.08249130240000001	0.08228205940000001	0.0820132923	0.0816851955	0.0	-0.0204585	-0.001965400000000002	3.86279716000001e-06	0.00041855022225	0.007463769999999998	-0.052127130000000015	5.5707862612899974e-05	0.0027172376820369013	-0.00269729	-0.006801980000000001	4.626693192040002e-05	7.275373344100001e-06	-0.00102283	0.0007193	5.1739249e-07	1.0461812089e-06	-0.000208403	0.000115799	1.3409408401000002e-08	4.3431810409e-08	0.00018972900000000005	-0.00016114199999999994	3.5997093441000016e-08	2.596674416399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7163118519	-0.7379411793	-0.2035727033	1.146416321	0.5634706128	-0.8936795508	0.1318923842	1.44213917	0.5638592927	0.7508402418	-1.082717417	-0.7995469949	0.1855902958	-0.0233055783	0.3430411101	-0.08381973129	1.453214645	0.9439599505	-0.6056994106	-0.02027177719	-0.09411498471	0.7633124721	-0.2343867932	0.612307195	0.2064117958	-0.3782675078	0.6849187088	1.200306945	-1.050382264	-0.2070846799	-0.6011257298	-0.005328152623	-0.1972460691	-0.9806719844	-0.8603560909	-0.5334268075
14834.24947787092	-96.96824304358051	9402.8401589589	220054957.57171363	11791.108483049458	-19.325759020513946	139030239.25904092	373.48496171897597	10524.296894325087	-1.2808910373059916	110760825.11990067	1.6406818494508193	0.7831130000000001	20.651855	0.120124715	0.0013644039999999998	0.0073456308	0.0339817605	-0.013950008100000001	-0.0121403691	0.0109532962	-0.0036931672	0.0088227012	0.016415999	-0.0439295984	0.0053537451000000005	0.0289781547	-0.057683187300000015	0.024977124399999998	0.0175690815	0.0100951371	0.016297098200000002	-0.057854865599999986	-0.0468294505	0.0837328758	0.0110108432	0.0420430465	-0.1278448794	-0.0049788912	-0.0133364085	-0.0336591362	-0.015163501499999999	0.0122657597	-0.0021946197	0.0092524037	0.0207853699	-0.042450709	0.0125180997	0.0297189715	0.057463445999999994	-0.0158247491	0.046005171399999996	0.006711523499999999	0.0136394597	0.07323983860000001	0.0419334885	0.05865352610000001	-0.0059486303	0.0033409288000000002	0.11259690160000001	0.0256887043	0.0827019194	0.082525994	0.0822330623	0.0818235396	0.0812980063	0.0806572078	0.0	-0.0393239	-0.0188654	0.0003559033171600001	0.00154636911121	0.06128	0.053816229999999986	0.0037552384	0.0028961866114128997	-0.00391985	-0.0012225599999999995	1.4946529535999994e-06	1.53652240225e-05	-0.0014712	-0.00044837	2.010356569e-07	2.1644294399999996e-06	-0.000444637	-0.000236234	5.5806502755999985e-08	1.9770206176899995e-07	-5.00775e-05	-0.0002398065	2.50775600625e-09	5.750715744225001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6927194579	-0.6283398499	-0.3097927071	0.6276421155	0.3624041778	-1.103237867	0.3513101803	1.434186631	0.7215523194	1.043228511	-0.8584933128	-0.9329227377	0.0615474048	0.2769682947	0.5077923162	0.1534822055	1.624876688	0.8674677601	-0.16860913	0.03670630037	0.2910239354	0.05853867541	-0.3251944453	-0.3228701197	-0.4222892554	0.04545463961	1.503916825	1.373588733	-0.8084131695	-0.1086013754	-0.5158194909	0.4011148945	0.1139043013	-0.8846966502	-0.09116735693	-2.07269652
14841.15870049819	6.909222627271447	47.73735731319976	220259991.57337317	11776.861493133316	-14.246989916142411	138694466.62844628	202.97672167066358	10529.532425070372	5.23553074528536	110871053.09060836	27.41078218482827	0.7841479999999998	20.679142	0.08673642100000001	0.0023418636	-0.014169155400000001	0.039733823	-0.0169048585	0.0356414949	-0.046177065999999996	0.017958564	0.0119144779	-6.7453e-05	-0.029357719700000007	-0.06628413679999999	0.010037670600000001	-0.0354603849	-0.0422258129	0.0488644711	-0.0035748425	0.0366639568	-0.0162663299	-0.07773936740000001	0.0585277791	0.0193661975	0.045631285199999996	0.012150955	0.005755266899999999	-0.0088297469	-0.0196177361	0.0028246816999999997	-0.0024089185	0.0193941481	0.0149866918	0.0040519869	-0.0292358577	-0.059163456100000004	0.0364013269	0.0430489176	0.06296505	0.0165618183	0.0293092688	-0.0046508211	0.051579360899999996	0.0737835315	-0.0005073924	-0.0101950999	-0.0349556094	0.025544801000000002	-0.0282417124	0.0826636121	0.08237290900000001	0.0818891608	0.0812135013	0.0803475139	0.0792932281	0.0	-0.0328548	0.006469099999999999	4.184925480999998e-05	0.0010794378830400002	0.00930038	-0.05197961999999999	8.64970681444e-05	0.0027018808953443987	0.000502226	0.004422076	1.9554756149775995e-05	2.5223095507600003e-07	-0.00117247	0.00029873000000000014	8.923961290000005e-08	1.3746859008999997e-06	-0.000573142	-0.00012850500000000006	1.6513535025000014e-08	3.2849175216400003e-07	-1.0587899999999999e-22	5.00775e-05	1.1210362640999998e-44	2.50775600625e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9504555497	-0.8496519394	-0.184399306	0.9351929566	0.03185723703	-1.014274855	-0.07090752898	1.162092199	0.7981159199	1.029263885	-1.046150052	-0.9902308015	0.1708095828	0.208682761	0.3846384061	-0.1639320215	1.397182512	0.409467837	-0.5896587975	-0.3032015327	-0.9244270119	-0.01775353838	-0.5268341745	-0.4291268552	0.3617036825	-0.4834861201	1.584899804	1.58387046	-0.3541340403	-0.2901904131	0.2081735994	0.278532821	-0.1400446665	-0.1971221555	0.2590447347	-0.445202764
14860.235888394523	19.07718789633327	363.9390980320048	220826610.65872857	11785.752196183557	8.890703050241427	138903954.82984555	79.04460072757222	10536.968742296613	7.436317226240134	111027710.27613586	55.29881388927577	0.7901559999999999	20.837584	0.054903204	-0.0055364402	0.011037439199999999	0.0342903111	-0.0233579052	0.036367902	0.0121667849	0.007217590500000002	0.006941046899999999	0.016901816899999998	-0.0470370674	-0.07782303809999999	-0.032142017	-0.0304066742	-0.0928420324	-0.017766132	0.0545804304	0.0156255956	-0.013072693799999998	0.0186816473	0.0012601014	-0.0377051386	0.038338523799999996	-0.006752643199999999	-0.0011103539	-0.0169607316	-0.0119157897	-0.0019184829	-0.0192792786	0.0077944556000000016	0.008191050699999999	0.022273065699999997	-0.0505816533	-0.0772021208	-0.0059688438	0.0415920528	0.06891428620000001	-0.0714894996	-0.036653106	-0.0468856599	0.0178905686	-0.0265161742	-0.021439306	0.0295573712	-0.0394726145	0.0431132694	0.0122262133	0.08261573629999999	0.0821816856	0.08145995610000001	0.0804530744	0.079164565	0.0775989384	0.0	-0.038314	-0.0054591999999999965	2.980286463999997e-05	0.001467962596	0.0371298	0.02782942	0.0013786220480399998	0.0007744766175363997	0.00224606	0.0017438339999999994	3.0409570195559986e-06	5.044785523599999e-06	-0.00144422	-0.0002717500000000001	7.384806250000004e-08	2.0857714084e-06	-0.000447477	0.00012566500000000004	1.5791692225000017e-08	2.0023566552899997e-07	0.0	1.0587899999999999e-22	0.0	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7913760773	-0.6984259581	-0.2733174265	0.9609539	0.3968325523	-0.7713611437	0.1639359958	1.105441784	0.7723248643	1.163885943	-0.7950194803	-1.120262111	0.171536512	0.09159828514	0.535569494	0.02379493736	1.345533234	0.2780349484	0.005781641118	-0.002066650585	0.1897459207	0.1843257607	0.1409085159	-0.01001141349	-0.5348238984	-0.003456804219	0.9544227543	1.355666033	-0.2724612671	-0.2723650784	-0.7839067432	0.9609559302	-0.1274266274	-1.825542305	-0.0003198332512	0.266500548
14817.377339375662	-42.8585490188616	1836.8552240021625	219554671.21744335	11812.97287191185	27.220675728292925	139546328.0725253	740.9651871048752	10543.385444811582	6.416702514969074	111162976.63786472	41.174071165610435	0.800199	21.102444	0.07253739599999999	0.0030544982	0.0102607216	0.005788876	-0.0354604196	0.0156395745	0.0069138053	-0.0028490564	-0.0140088455	0.0047379296	-0.029906702799999997	-0.0685653812	0.044009322000000003	-0.0240438875	-0.0322734361	0.0333843099	0.0338418275	0.061982791100000004	0.0501860802	0.0228508335	-0.05258655190000002	-0.0523578913	0.0135897932	0.0603504565	0.0087636442	-0.015147913899999999	-0.0116979058	-0.0267040983	-0.026542106	-0.0033194671999999996	-0.012238125800000001	0.0044350807	-0.034130149500000005	-0.0582252067	0.0687188154	0.023813681200000002	0.030545901	0.0053949768	0.0056546928000000005	-0.09871690359999999	-0.0282264458	-0.0376136544	-0.0701828132	0.0407768205	-0.055176715	-0.0023254079	-0.0026252066	0.0825582975	0.0819524123	0.0809458953	0.0795436669	0.0777525819	0.0755813964	0.0	-0.0526363	-0.014322300000000003	0.00020512827729000008	0.002770580077690001	-0.000397748	-0.037527548	1.58203471504e-07	0.0014083168588923038	-0.000224438	-0.002470498	6.103360368003999e-06	5.0372415843999986e-08	-0.00109486	0.00034935999999999995	1.2205240959999996e-07	1.1987184196e-06	-0.000432496	1.4980999999999954e-05	2.2443036099999872e-10	1.87052790016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.001051261	-0.7955586597	-0.2178853571	0.7650940895	0.5922228217	-0.8263345493	0.01768092112	1.236133541	0.7527996071	0.8463441702	-0.9298984521	-0.8842918643	0.6514017702	0.2816686896	1.011643633	0.005511943422	1.550488238	0.8268250186	-0.3493247874	-0.06763213735	-0.1574734875	0.2280571648	0.4133005043	0.3796375397	-0.01670222082	-0.212325386	0.08024401232	1.201045668	0.5840352358	0.2934653121	-0.8800469324	1.043153162	0.1797682787	-2.05608545	0.1655604072	0.2391179578
14848.353857081023	30.9765177053614	959.5446491505684	220473612.2650929	11811.839943924995	-1.1329279868550657	139519562.86090204	1.283525823399472	10523.932695583671	-19.45274922791032	110753159.381175	378.4094525239655	0.787691	20.772575	0.08826869000000001	0.00043877930000000003	0.025475634900000002	0.0090450351	-0.0241594902	0.008093873100000001	0.0071190448	-0.003088146	-0.022819230099999997	-0.0015797963	-0.0296268675	-0.0005616589	-0.013244056899999999	-0.001945238	-0.011621958600000001	-0.0021962742000000003	-0.010640731	-0.0324636355	-0.011538640800000001	0.026527603900000002	-0.0010992396	-0.05620538059999999	0.0210691578	-0.008074148100000001	0.0042797797	-0.034580742000000005	-0.0017636792999999999	-0.011354861899999999	-0.0287783034	-0.0033684551000000003	-0.0228031079	-0.0010086991	-0.0332725056	-0.006666130300000001	-0.0119675587	-0.008620265600000001	0.0037668645	-0.0056389637	-0.0105507987	0.025779215699999997	-0.0140795936	-0.024363478199999997	-0.0070655124	0.0662084175	-0.0081939359	0.012573238600000002	0.0049722514	0.08249130240000001	0.0816851955	0.0803475139	0.0784869628	0.0761156499	0.0732490066	0.0	-0.0654957	-0.0128594	0.00016536416836	0.00428968671849	0.0414205	0.041818247999999995	0.00171565782025	0.0017487658657895039	-0.00856933	-0.008344892	6.963722249166399e-05	7.34334166489e-05	-0.00118721	-9.234999999999994e-05	8.52852249999999e-09	1.4094675840999996e-06	-0.000583215	-0.000150719	2.2716216961000002e-08	3.40139736225e-07	-0.000261854	-0.000261854	6.856751731599999e-08	6.856751731599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9510578615	-0.6966429359	-0.1597591022	1.097884744	0.1177669395	-0.612057655	0.3403670583	1.22460776	0.8938802875	1.06569835	-1.136603353	-0.7800663346	0.3641171378	0.4235448998	0.6580553666	0.2041520673	1.581524853	0.8279850523	-0.157122548	-0.07859676628	0.4250956552	0.7293566042	0.2583355587	0.5234763474	-1.063140853	0.1440437941	0.4887710847	0.9016849008	0.06422946887	0.1616815298	-1.105063502	0.9691783792	0.2754457008	-1.701637712	-1.615540489	0.507321667
14858.96597531075	10.612118229726548	112.61705332169451	220788869.85544252	11810.12028258218	-1.7196613428150158	139478941.089059	2.9572351339723437	10513.196912364938	-10.73578321873356	110527309.31815964	115.25704131964108	0.795358	20.974775	0.05175859000000002	-0.0015221872	0.006937643	-0.004070698	-0.0186457656	-0.0121538982	-0.0359051714	-0.0070949224	0.0062620427000000005	-0.034905698900000004	0.0102253106	0.0260918427	-0.0292802892	-0.0039899556	0.0504167607	0.010899716	0.0461623822	0.0175678696	0.0633268151	-0.0012375925	-0.0115523398	-0.0023060744	-0.1045188069	-0.001987111	-0.0007879457000000001	-0.0011981108000000001	-0.0005090397	-0.0200159801	-0.032983603199999996	-0.0086401569	0.004987455	-0.0389621451	0.0078511987	0.0177353292	-0.0347789501	0.0049949357000000005	-0.0418205517	0.0381019678	-0.0346003664	-0.05788739900000001	-0.0245915929	0.0386476398	0.0225394468	0.023372666299999997	0.033083510499999996	-0.0863055732	0.08274051360000001	0.0824147588	0.0813801587	0.0796654353	0.07728491900000001	0.0742585046	0.0706114851	0.0	-0.0598025	0.005693200000000009	3.2412526240000104e-05	0.003576339006249999	0.0483029	0.006882400000000004	0.0023331701484100003	4.736742976000005e-05	0.00970521	0.01827454	0.0003339588122116	9.41911011441e-05	-0.00149704	-0.00030983000000000014	9.599462890000006e-08	2.2411287616e-06	-0.000599135	-1.5919999999999993e-05	2.5344639999999993e-10	3.58962748225e-07	-0.000169435	9.2419e-05	2.8708219225000007e-08	8.541271561e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.035826783	-0.6899370218	-0.5293427064	0.2394766483	0.3464827266	-0.8549437934	0.240316168	1.229074622	0.9944535233	1.101012333	-1.298514946	-0.8932028267	0.5746932267	0.3391078565	0.6929115598	0.1025239423	1.650183252	1.127411246	0.1325868329	-0.07805804844	0.3699235816	0.1245006863	0.260768862	0.5731581178	0.8636861305	-0.1835967789	0.3219012593	0.8049459438	-0.09636484251	1.004076755	-0.2186021391	0.9821405062	-0.8226576753	-1.961503377	-1.615306099	0.7883913147
