Cluster Index	Z	x	y	z	
9	6.04	51	-39	3
9	5.8	48	-42	12
9	5.48	63	-24	0
9	5.33	66	-42	6
9	5.09	54	-39	-12
9	3.65	51	-27	-3
8	5.96	45	6	54
8	5.01	51	18	36
8	4.83	42	18	36
8	4.75	36	0	63
8	4.17	54	21	30
8	3.81	42	21	30
7	5.74	18	-66	48
7	5.74	33	-63	54
7	5.19	45	-57	57
6	5.42	-51	-69	-12
6	5.18	-30	-39	-21
6	5.13	-33	-54	-18
6	4.99	-36	-66	-21
6	4.42	-42	-51	-9
6	4.18	-45	-60	-15
5	5.12	-33	-93	-6
5	5.07	-39	-87	3
5	4.9	-33	-93	18
5	3.98	-36	-84	-21
5	3.69	-21	-90	-6
5	3.69	-18	-96	-6
4	6.51	45	-66	-18
4	5.76	42	-48	-18
4	5.67	54	-51	-18
4	5.24	51	-54	-24
4	3.8	33	-54	-18
4	3.46	63	-51	-21
3	6.11	30	-78	30
3	4.14	39	-75	12
3	4	42	-81	6
2	5.52	6	18	66
2	4.9	3	12	60
2	4.2	15	12	69
2	3.38	18	21	60
1	5.6	-30	-72	27
