Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
8	8903	0	90.1	6.69	63	-27	-21	8.58	-35.3	33.4	304	42	-60	57	69.9
7	381	1.1e-09	8.96	5.44	-57	-15	-24	-51.2	-4.39	-26.6	334	-30	15	-39	70.5
6	147	0.00023	3.64	4.75	-18	39	6	-16.2	36.6	6.38	246	-3	27	-12	75.7
5	135	0.000492	3.31	4.31	-36	27	36	-37.6	24.5	44.9	131	-39	27	36	59.2
4	126	0.000884	3.05	4.32	9	27	-27	6.07	24.7	-25.5	181	12	9	-24	84.3
3	87	0.0134	1.87	3.21	-6	-63	-18	-1.31	-62.5	-25.9	83.9	0	-60	-33	44.8
2	85	0.0156	1.81	4	6	-27	-36	1.44	-29.4	-32.2	144	3	-39	-30	64
1	82	0.0195	1.71	4.19	39	21	-39	42.3	19.8	-32	156	39	21	-39	98.6
