Cluster Index	Z	x	y	z	
16	11.5	-18	-15	66
16	10.9	-9	0	51
16	10.1	-9	-3	69
16	9.94	15	-6	75
16	9.21	-30	-24	57
16	9.15	15	3	72
15	8	-6	-102	0
15	7.91	-27	-99	9
15	7.9	-24	-90	9
15	6.53	-30	-93	21
15	6.02	24	-99	-12
15	5.99	-24	-90	-9
14	6.78	6	-60	-9
14	6.76	9	-60	-18
14	6.5	21	-48	-18
14	5.43	42	-51	-33
14	4.98	36	-51	-27
14	4.56	30	-36	-30
13	7.56	30	-93	12
13	6.15	21	-102	15
13	5.5	18	-93	27
13	4.99	27	-96	24
12	7.76	63	9	12
12	6.36	51	6	0
12	4.29	54	9	12
11	6.6	54	3	42
11	6.58	51	-3	51
11	5.38	39	-12	57
10	6.87	-48	0	9
10	5.94	-57	6	3
10	5.87	-51	3	3
10	5.39	-36	0	9
9	5.27	54	-30	30
9	5.16	54	-45	27
9	4.99	66	-39	33
9	3.86	60	-42	21
8	4.99	6	-18	3
8	4.75	6	-27	-6
8	3.73	12	-12	9
7	6.4	-54	-21	21
7	5.12	-45	-27	18
6	4.95	33	15	9
6	4.1	33	27	3
5	5.37	-18	-21	6
5	4.77	-9	-15	3
4	5.29	-42	-54	-33
4	4.9	-33	-54	-30
3	4.47	33	-66	33
3	3.99	33	-75	30
2	6.02	36	-42	42
1	6.17	36	-69	-12
