Cluster Index	Z	x	y	z	
6	4.02	-72	-12	21
6	3.92	-39	-15	33
6	3.71	-39	-21	42
6	3.61	-45	-12	30
6	3.59	-51	-18	30
6	3.25	-66	-12	27
5	3.98	-9	-3	15
5	3.75	-9	-15	18
5	3.65	-18	-6	24
5	3.65	-18	-30	36
5	3.58	-15	-21	30
5	2.57	0	-3	18
4	4.57	-6	36	42
4	3.52	-9	48	42
4	3.49	-21	45	45
4	3.27	-15	39	33
4	2.98	-27	39	39
4	2.93	-27	39	21
3	4.31	-3	-15	-33
3	4.12	3	6	-33
3	3.71	18	-3	-36
3	3.14	12	6	-33
3	2.78	12	-6	-24
2	4.76	-45	30	-18
2	3.41	-42	42	-21
2	3.31	-33	33	-9
2	2.84	-45	24	-9
1	5.34	51	36	-21
1	4.51	54	48	-12
1	4.17	54	24	-18
1	3.04	48	18	-15
