Cluster Index	Z	x	y	z	
7	7.32	-72	-15	15
7	7.27	63	-48	6
7	7.17	-12	30	0
7	7.16	-45	27	-27
7	7.08	-63	-66	27
7	6.87	-21	60	-15
6	5.99	54	51	6
6	5.82	30	66	9
6	5.82	39	54	27
6	5.81	0	69	-12
6	5.66	39	63	12
6	5.62	54	42	12
5	6.19	-6	-87	54
5	5.64	-12	-81	45
5	3.82	-9	-72	27
5	3.64	-12	-81	36
5	2.99	-18	-78	21
4	4.86	-69	0	36
4	4.69	-21	3	27
4	3.75	-42	-3	30
4	3.72	-60	-9	30
4	3.53	-66	6	39
4	3.25	-60	3	27
3	5.44	9	-60	45
3	3.7	18	-60	63
3	3.6	15	-60	57
3	3.24	21	-60	42
3	2.91	18	-72	54
2	4.48	-39	-84	6
2	3.54	-18	-90	18
2	3.41	-30	-90	15
2	3.37	-51	-87	6
1	4.17	39	-3	-9
1	4.06	27	3	-9
1	4.01	45	15	-6
1	3.81	39	6	-6
1	3.2	42	-12	-9
1	3.04	39	18	-15
